148435200, 316.65
149040000, 315.72
149644800, 315.92
150249600, 315.1
150854400, 315.4
151459200, 315.72
152064000, 315.78
152668800, 315.94
153273600, 316.49
153878400, 316.92
154483200, 317.08
155088000, 317.19
155692800, 317.31
156297600, 317.66
156902400, 318.18
158112000, 318.54
158716800, 318.73
159321600, 318.9
159926400, 318.82
160531200, 318.77
161136000, 318.95
162345600, 319.37
162950400, 319.35
163555200, 319.7
164160000, 319.8
164764800, 320.34
165369600, 320.29
165974400, 320.38
166579200, 320.96
167184000, 322.05
167788800, 321.92
168998400, 321.97
169603200, 322.28
170208000, 322.27
170812800, 322.32
171417600, 322.09
172022400, 321.83
172627200, 320.88
173232000, 320.49
173836800, 320.12
174441600, 319.82
175046400, 319.56
175651200, 319.06
176256000, 318.6
176860800, 318.27
177465600, 317.73
178070400, 317.12
178675200, 316.44
179280000, 316.81
179884800, 315.99
180489600, 316.03
181094400, 315.93
181699200, 316.28
182304000, 315.65
182908800, 316.14
183513600, 316.36
184118400, 316.63
184723200, 316.83
185328000, 317.13
186537600, 317.56
187142400, 318.07
187747200, 318.27
188352000, 318.59
188956800, 318.74
189561600, 319.04
190166400, 319.49
190771200, 319.88
202262400, 322.07
202867200, 322.06
204681600, 321.57
205286400, 321.14
205891200, 319.95
206496000, 320.28
207100800, 320.02
207705600, 319.14
208915200, 318.61
209520000, 318.23
210124800, 318.11
210729600, 317.48
211334400, 316.57
211939200, 315.59
212544000, 317.01
213148800, 316.93
213753600, 316.51
214358400, 316.86
214963200, 317.05
215568000, 317.65
216172800, 317.77
216777600, 317.65
217382400, 317.52
217987200, 318.11
218592000, 318.42
219196800, 318.58
219801600, 318.93
220406400, 318.91
221011200, 319.08
221616000, 319.17
222220800, 319.16
222825600, 319.79
223430400, 320.12
224035200, 320.2
224640000, 320.16
225244800, 320.7
225849600, 320.89
226454400, 321.07
227059200, 320.98
227664000, 320.49
228268800, 321.4
228873600, 321.95
229478400, 322.27
230083200, 322.17
230688000, 321.86
231292800, 322.46
231897600, 322.22
232502400, 321.94
233107200, 321.69
233712000, 322.26
234316800, 321.87
234921600, 321.77
235526400, 321.77
236131200, 321.99
236736000, 321.97
237340800, 321.85
237945600, 321.76
238550400, 320.47
239155200, 319.49
239760000, 319.47
240364800, 318.02
240969600, 318.82
241574400, 318.73
242179200, 318.39
242784000, 318.05
243388800, 318.26
243993600, 316.85
244598400, 316.6
245203200, 317.26
245808000, 317.86
246412800, 317.56
247017600, 317.63
247622400, 318.3
248227200, 319.26
248832000, 318.99
249436800, 319.17
250041600, 319.09
250646400, 319.37
251251200, 319.39
251856000, 319.7
252460800, 319.69
253065600, 320.49
253670400, 320.63
254275200, 321.09
254880000, 321.16
255484800, 321.26
256089600, 321.75
256694400, 321.67
257299200, 321.8
257904000, 322.1
258508800, 322.14
259113600, 322.57
259718400, 322.86
260323200, 323.55
260928000, 323.62
261532800, 323.88
262137600, 323.91
262742400, 323.53
263347200, 324.0
263952000, 324.1
264556800, 323.72
265161600, 324.31
265766400, 324.02
266371200, 323.88
266976000, 323.75
267580800, 323.32
268185600, 322.82
268790400, 322.9
271209600, 321.31
271814400, 320.85
272419200, 319.16
273024000, 319.64
273628800, 319.94
274233600, 318.22
274838400, 318.46
275443200, 318.31
276048000, 317.9
276652800, 317.9
277257600, 318.21
277862400, 318.61
278467200, 318.39
279676800, 319.59
280281600, 320.03
280886400, 320.24
281491200, 320.8
282096000, 320.87
282700800, 321.16
283305600, 321.31
283910400, 321.37
284515200, 321.92
285120000, 322.93
286934400, 322.19
287539200, 322.23
288144000, 322.86
288748800, 322.6
289353600, 322.94
289958400, 322.6
290563200, 323.33
291168000, 323.24
291772800, 323.15
292377600, 324.21
292982400, 324.41
293587200, 324.6
294192000, 325.16
294796800, 325.26
295401600, 324.78
296006400, 325.09
296611200, 324.94
297216000, 324.95
297820800, 324.65
298425600, 323.31
299030400, 323.5
299635200, 322.89
300240000, 322.85
300844800, 322.45
301449600, 322.4
302054400, 322.04
302659200, 321.65
303264000, 321.4
303868800, 320.48
304473600, 320.01
305078400, 320.07
305683200, 319.43
306288000, 319.35
306892800, 319.03
307497600, 318.81
308102400, 318.88
308707200, 319.86
309312000, 319.47
309916800, 319.86
310521600, 320.01
311126400, 320.34
311731200, 320.91
312336000, 321.54
312940800, 321.4
313545600, 321.89
314150400, 322.29
314755200, 321.98
315360000, 322.3
315964800, 322.46
316569600, 322.5
317174400, 322.59
317779200, 322.83
318384000, 322.66
318988800, 323.17
319593600, 323.46
320198400, 323.18
320803200, 323.15
321408000, 323.85
322012800, 323.85
322617600, 324.21
323222400, 324.77
323827200, 324.79
324432000, 325.04
325036800, 324.84
325641600, 325.45
326246400, 325.63
326851200, 325.09
327456000, 325.52
328060800, 325.86
328665600, 325.67
329270400, 325.71
329875200, 325.56
330480000, 324.99
331084800, 324.63
331689600, 324.7
332294400, 324.13
332899200, 323.94
333504000, 323.4
334108800, 322.49
334713600, 322.27
335318400, 322.02
335923200, 321.74
336528000, 321.42
337132800, 320.44
337737600, 321.18
338342400, 319.78
338947200, 319.89
339552000, 320.57
340156800, 320.52
340761600, 320.26
341366400, 319.92
341971200, 320.7
342576000, 320.89
343180800, 321.4
343785600, 321.78
344390400, 322.06
344995200, 322.44
345600000, 322.91
346204800, 323.33
346809600, 323.19
347414400, 323.39
348019200, 324.06
348624000, 324.36
349228800, 324.14
349833600, 324.16
350438400, 323.92
351043200, 324.37
351648000, 324.86
352252800, 325.14
352857600, 325.58
353462400, 325.72
354067200, 325.96
354672000, 325.89
355276800, 326.27
355881600, 327.13
356486400, 326.58
357091200, 326.57
357696000, 327.52
358300800, 327.82
358905600, 326.86
359510400, 326.92
360115200, 327.43
360720000, 326.51
361324800, 326.78
361929600, 326.73
362534400, 326.37
363139200, 326.16
363744000, 326.07
364348800, 325.72
364953600, 325.47
365558400, 324.5
366163200, 324.56
366768000, 323.14
367372800, 322.56
367977600, 323.14
368582400, 322.21
369187200, 322.79
369792000, 322.84
370396800, 321.96
371001600, 321.5
371606400, 321.82
372211200, 322.0
372816000, 321.93
373420800, 322.21
374025600, 322.64
374630400, 322.78
375235200, 323.1
375840000, 323.52
376444800, 323.91
377049600, 323.99
377654400, 324.22
378259200, 324.5
378864000, 324.7
379468800, 325.4
380073600, 325.05
380678400, 324.8
381283200, 325.55
381888000, 325.7
382492800, 326.02
383097600, 326.32
383702400, 326.17
384307200, 326.85
384912000, 326.8
385516800, 327.51
386121600, 326.95
386726400, 328.2
387331200, 327.84
387936000, 327.81
388540800, 328.55
389145600, 327.99
389750400, 327.56
390355200, 328.03
390960000, 328.33
391564800, 327.98
392169600, 327.55
392774400, 327.86
393379200, 327.71
393984000, 327.23
394588800, 327.29
395193600, 326.24
395798400, 326.28
396403200, 325.63
397008000, 325.24
397612800, 325.21
398217600, 324.86
398822400, 324.84
399427200, 323.33
400032000, 322.97
400636800, 323.58
401241600, 323.18
401846400, 323.15
402451200, 323.21
403056000, 323.56
403660800, 322.92
404265600, 323.02
404870400, 323.18
405475200, 323.69
406080000, 323.76
406684800, 324.23
407289600, 324.71
407894400, 324.73
408499200, 325.0
409104000, 325.29
409708800, 325.58
410313600, 325.77
410918400, 325.89
411523200, 325.9
412128000, 326.72
412732800, 326.68
413337600, 326.55
413942400, 326.49
414547200, 326.79
415152000, 327.05
415756800, 327.15
416361600, 327.34
416966400, 327.08
417571200, 327.45
418176000, 327.44
418780800, 327.1
419385600, 327.71
419990400, 328.56
420595200, 328.2
421200000, 329.07
421804800, 329.28
422409600, 328.92
423014400, 328.81
423619200, 328.56
424224000, 328.8
424828800, 328.18
425433600, 328.52
426038400, 327.92
426643200, 327.88
427248000, 327.55
427852800, 326.21
428457600, 326.74
429062400, 326.12
429667200, 325.61
430272000, 325.39
430876800, 324.04
431481600, 323.65
432086400, 323.51
432691200, 323.26
433296000, 323.3
433900800, 323.32
434505600, 322.95
435110400, 323.52
435715200, 323.69
436320000, 324.4
436924800, 324.36
437529600, 324.53
438134400, 325.04
438739200, 325.51
439344000, 325.38
439948800, 325.93
440553600, 326.28
441158400, 326.35
441763200, 326.61
442368000, 326.67
442972800, 326.62
443577600, 326.68
444182400, 327.24
444787200, 327.4
445392000, 327.95
445996800, 327.83
446601600, 327.42
447206400, 327.58
447811200, 327.16
448416000, 327.78
449020800, 328.62
449625600, 328.97
450230400, 329.47
450835200, 329.83
451440000, 330.13
452044800, 330.02
452649600, 330.04
453254400, 329.75
453859200, 330.11
454464000, 330.21
455068800, 329.71
455673600, 329.15
456278400, 329.04
456883200, 328.52
457488000, 328.63
458092800, 328.3
458697600, 327.72
459302400, 328.14
459907200, 327.51
460512000, 326.92
461116800, 326.66
461721600, 326.57
462326400, 325.05
462931200, 325.4
463536000, 325.77
464140800, 324.81
464745600, 324.26
465350400, 324.23
465955200, 324.88
466560000, 325.52
467164800, 325.11
467769600, 325.86
468374400, 326.32
468979200, 326.13
469584000, 326.44
470188800, 326.98
470793600, 326.94
471398400, 327.16
472003200, 327.6
472608000, 327.91
473212800, 328.26
473817600, 328.4
474422400, 328.44
475027200, 328.66
475632000, 328.86
476236800, 329.19
476841600, 329.53
477446400, 329.67
478051200, 329.7
478656000, 329.95
479260800, 330.11
479865600, 330.55
480470400, 330.83
481075200, 330.68
481680000, 331.22
482284800, 331.1
482889600, 331.94
483494400, 332.16
484099200, 332.21
484704000, 332.35
485308800, 332.63
485913600, 332.58
486518400, 332.27
487123200, 332.58
487728000, 332.02
488332800, 331.63
488937600, 331.43
489542400, 331.53
490147200, 331.07
490752000, 330.08
491356800, 330.13
491961600, 330.05
492566400, 329.54
493171200, 329.36
493776000, 328.53
494380800, 328.45
494985600, 327.65
495590400, 327.81
496195200, 327.1
496800000, 326.6
497404800, 327.05
498009600, 327.4
498614400, 327.48
499219200, 327.18
499824000, 327.59
500428800, 328.02
501033600, 328.2
501638400, 328.57
502243200, 329.05
502848000, 328.7
503452800, 328.65
504057600, 328.24
504662400, 328.71
505267200, 328.91
505872000, 329.29
506476800, 329.41
507081600, 329.85
507686400, 330.54
508291200, 330.81
508896000, 330.61
509500800, 330.68
510105600, 330.79
510710400, 331.2
511315200, 332.11
511920000, 332.0
512524800, 331.56
513129600, 332.47
513734400, 332.14
514339200, 332.93
514944000, 333.17
515548800, 332.95
516153600, 333.09
516758400, 333.27
517363200, 332.87
517968000, 332.93
518572800, 332.03
519177600, 332.03
519782400, 332.26
520387200, 331.73
520992000, 331.73
521596800, 331.29
522201600, 330.47
522806400, 331.02
523411200, 330.09
524016000, 329.92
524620800, 329.29
525225600, 328.97
525830400, 328.19
526435200, 328.03
527040000, 327.35
527644800, 326.91
528249600, 327.38
528854400, 327.39
529459200, 327.06
530064000, 327.56
530668800, 327.7
531273600, 327.99
531878400, 328.09
532483200, 328.83
533088000, 328.65
533692800, 328.75
534297600, 329.5
534902400, 329.73
535507200, 329.82
536112000, 329.78
536716800, 329.93
537321600, 329.82
537926400, 330.27
538531200, 331.13
539136000, 331.18
539740800, 331.47
540345600, 331.0
540950400, 331.72
541555200, 331.88
542160000, 331.61
542764800, 331.96
543369600, 332.27
543974400, 332.58
544579200, 333.03
545184000, 333.58
545788800, 333.54
546393600, 333.13
546998400, 333.94
547603200, 333.93
548208000, 333.76
548812800, 333.73
549417600, 334.13
550022400, 333.87
550627200, 333.38
551232000, 333.45
551836800, 333.19
552441600, 332.71
553046400, 332.05
553651200, 331.05
554256000, 331.57
554860800, 330.83
555465600, 330.7
556070400, 330.35
556675200, 329.3
557280000, 328.88
557884800, 329.45
558489600, 328.52
559094400, 328.09
559699200, 328.28
560304000, 328.03
560908800, 328.05
561513600, 328.57
562118400, 328.81
562723200, 329.35
563328000, 329.2
563932800, 329.17
564537600, 329.54
565142400, 330.14
565747200, 330.35
566352000, 330.54
566956800, 331.13
567561600, 331.29
568166400, 331.57
568771200, 331.51
569376000, 331.74
569980800, 331.87
570585600, 332.28
571190400, 332.19
571795200, 332.52
572400000, 333.26
573004800, 332.48
573609600, 332.81
574214400, 333.6
574819200, 333.14
575424000, 334.39
576028800, 334.73
576633600, 334.26
577238400, 334.42
577843200, 334.54
578448000, 334.74
579052800, 334.33
579657600, 334.6
580262400, 335.43
580867200, 334.87
581472000, 334.36
582076800, 334.63
582681600, 334.32
583891200, 333.66
584496000, 333.42
585100800, 332.85
585705600, 332.47
586310400, 332.13
586915200, 331.72
587520000, 330.65
588124800, 330.69
588729600, 330.09
589334400, 329.75
589939200, 330.09
590544000, 329.33
591148800, 328.42
591753600, 328.85
592358400, 329.06
592963200, 329.6
593568000, 329.17
594172800, 329.03
594777600, 329.84
595382400, 330.43
595987200, 330.59
596592000, 330.7
597196800, 331.15
597801600, 331.33
598406400, 331.92
599011200, 332.2
599616000, 332.58
600220800, 332.43
600825600, 333.14
601430400, 333.24
602035200, 333.22
602640000, 333.41
603244800, 333.33
603849600, 333.45
604454400, 333.63
605059200, 334.1
605664000, 334.67
606268800, 335.11
606873600, 335.02
607478400, 335.53
608083200, 335.94
608688000, 336.01
609292800, 336.12
609897600, 336.78
610502400, 336.8
611107200, 336.47
611712000, 336.84
612316800, 336.72
612921600, 336.49
613526400, 336.31
614131200, 336.19
614736000, 336.03
615340800, 335.59
615945600, 335.1
616550400, 335.11
617155200, 334.6
617760000, 333.76
618364800, 333.01
618969600, 332.98
619574400, 332.84
620179200, 332.85
620784000, 332.17
621388800, 331.21
621993600, 332.1
622598400, 330.96
623203200, 330.45
623808000, 330.95
624412800, 331.52
625017600, 331.52
625622400, 331.74
626227200, 332.13
626832000, 332.03
627436800, 332.59
628041600, 332.85
628646400, 333.2
629251200, 333.51
629856000, 333.85
630460800, 334.25
631065600, 334.67
631670400, 334.27
632275200, 334.63
632880000, 335.46
633484800, 335.94
634089600, 335.0
634694400, 335.13
635299200, 335.66
635904000, 335.7
636508800, 336.27
637113600, 336.1
637718400, 336.8
638323200, 337.39
638928000, 337.08
639532800, 337.99
640137600, 337.94
640742400, 337.47
641347200, 338.05
641952000, 338.07
642556800, 338.1
643161600, 337.82
643766400, 337.9
644371200, 338.48
644976000, 338.23
645580800, 337.86
646185600, 337.39
646790400, 337.69
647395200, 336.79
648000000, 336.72
648604800, 335.95
649209600, 335.69
649814400, 335.17
650419200, 334.84
651024000, 334.41
651628800, 334.37
652233600, 333.88
652838400, 332.88
653443200, 332.19
654048000, 332.38
654652800, 332.76
655257600, 332.1
655862400, 332.45
656467200, 333.02
657072000, 333.18
657676800, 333.58
658281600, 333.85
658886400, 333.88
659491200, 334.2
660096000, 334.52
660700800, 334.8
661305600, 335.15
661910400, 335.12
662515200, 335.32
663120000, 335.36
663724800, 335.97
664329600, 336.85
664934400, 336.95
665539200, 336.9
666144000, 336.54
666748800, 336.71
667353600, 336.79
667958400, 337.12
668563200, 337.79
669168000, 337.43
669772800, 339.02
670377600, 338.8
670982400, 338.17
671587200, 338.66
672192000, 339.25
672796800, 339.6
673401600, 339.3
674006400, 338.88
674611200, 339.86
675216000, 339.62
675820800, 339.93
676425600, 339.52
677030400, 338.9
677635200, 338.95
678240000, 339.0
678844800, 338.28
679449600, 337.82
680054400, 337.37
680659200, 336.84
681264000, 337.03
681868800, 336.59
682473600, 336.17
683078400, 334.56
683683200, 334.45
684288000, 334.0
684892800, 334.21
685497600, 333.28
686102400, 334.11
686707200, 334.1
687312000, 333.97
687916800, 333.74
688521600, 334.16
689126400, 334.73
689731200, 334.86
690336000, 335.59
690940800, 335.68
691545600, 335.99
692150400, 336.5
692755200, 336.77
693360000, 336.88
693964800, 337.4
694569600, 337.67
695174400, 337.48
695779200, 338.38
696384000, 338.49
696988800, 338.05
697593600, 338.14
698198400, 338.68
698803200, 338.26
699408000, 339.31
700012800, 339.54
700617600, 340.02
701222400, 340.54
701827200, 341.01
702432000, 340.41
703036800, 340.95
703641600, 340.75
704246400, 341.06
704851200, 341.52
705456000, 341.3
706060800, 341.38
706665600, 340.92
707270400, 341.72
707875200, 341.38
708480000, 341.39
709084800, 340.87
709689600, 340.4
710294400, 340.44
710899200, 339.78
711504000, 338.51
712108800, 338.92
712713600, 337.98
713318400, 337.77
713923200, 337.75
714528000, 337.79
715132800, 337.01
715737600, 336.65
716342400, 335.75
716947200, 335.28
717552000, 336.03
718156800, 335.83
718761600, 335.87
719366400, 336.1
719971200, 336.42
720576000, 336.65
721180800, 336.98
721785600, 337.14
722390400, 337.31
722995200, 337.41
723600000, 337.77
724204800, 338.1
724809600, 338.39
725414400, 338.72
726019200, 338.94
726624000, 339.13
727228800, 339.39
727833600, 339.36
728438400, 339.55
729043200, 340.57
729648000, 340.04
730252800, 340.2
730857600, 341.11
731462400, 340.73
732067200, 341.04
732672000, 341.89
733276800, 342.19
733881600, 342.42
734486400, 342.49
735091200, 342.78
735696000, 342.3
736300800, 342.95
736905600, 343.0
737510400, 342.8
738115200, 342.7
738720000, 342.75
739324800, 342.64
739929600, 342.54
740534400, 341.81
741139200, 341.64
741744000, 341.05
742348800, 340.87
742953600, 339.76
743558400, 340.21
744163200, 339.56
744768000, 338.92
745372800, 338.48
745977600, 337.57
746582400, 337.73
747187200, 337.2
747792000, 337.03
748396800, 336.75
749001600, 335.95
749606400, 336.3
750211200, 336.65
750816000, 337.13
751420800, 337.22
752025600, 337.56
752630400, 337.87
753235200, 338.14
753840000, 338.57
754444800, 339.3
755049600, 339.29
755654400, 339.41
756259200, 339.65
756864000, 340.23
757468800, 340.28
758073600, 340.39
758678400, 340.72
759283200, 341.13
759888000, 341.29
760492800, 341.94
761097600, 341.11
761702400, 341.14
762307200, 342.19
762912000, 342.66
763516800, 342.61
764121600, 342.78
764726400, 342.81
765331200, 342.96
765936000, 343.3
766540800, 343.5
767145600, 344.29
767750400, 343.83
768355200, 343.68
768960000, 344.29
769564800, 344.1
770169600, 344.1
770774400, 343.48
771379200, 343.5
771984000, 343.46
772588800, 342.91
773193600, 342.53
773798400, 342.03
774403200, 342.02
775008000, 341.81
775612800, 341.31
776217600, 340.57
776822400, 340.06
777427200, 339.71
778032000, 338.32
778636800, 338.88
779241600, 338.61
779846400, 337.84
780451200, 336.92
781056000, 337.32
781660800, 338.09
782265600, 337.6
782870400, 337.94
783475200, 338.7
784080000, 338.49
784684800, 339.2
785289600, 339.72
785894400, 339.88
786499200, 339.86
787104000, 340.43
787708800, 340.71
788313600, 340.82
788918400, 340.94
789523200, 341.44
790128000, 341.57
790732800, 341.25
791337600, 341.72
791942400, 342.0
792547200, 342.77
793152000, 342.5
793756800, 342.84
794361600, 342.38
794966400, 342.58
795571200, 344.06
796176000, 343.81
796780800, 344.02
797385600, 344.89
797990400, 345.07
798595200, 345.32
799200000, 345.46
799804800, 345.43
800409600, 345.77
801014400, 345.85
801619200, 345.76
802224000, 345.68
802828800, 345.6
803433600, 345.04
804038400, 344.97
804643200, 344.74
805248000, 344.59
805852800, 343.73
806457600, 343.66
807062400, 342.6
807667200, 343.05
808272000, 341.7
808876800, 342.14
809481600, 341.8
810086400, 339.94
810691200, 339.99
811296000, 339.86
811900800, 339.98
812505600, 339.87
813110400, 339.76
813715200, 340.12
814320000, 340.25
814924800, 340.37
815529600, 340.8
816134400, 341.0
816739200, 341.18
817344000, 341.7
817948800, 341.87
818553600, 342.85
819158400, 343.39
819763200, 343.61
820368000, 343.47
820972800, 343.78
821577600, 343.47
822182400, 343.5
822787200, 344.16
823392000, 344.35
823996800, 344.57
824601600, 344.33
825206400, 344.69
825811200, 344.88
826416000, 344.95
827020800, 345.45
827625600, 345.69
830649600, 347.47
831254400, 347.49
831859200, 347.78
832464000, 347.36
833068800, 347.03
833673600, 347.09
834278400, 347.02
834883200, 346.89
835488000, 346.37
836092800, 346.24
836697600, 345.82
837302400, 345.48
837907200, 345.25
838512000, 344.48
839116800, 344.05
839721600, 344.12
840326400, 343.19
840931200, 342.05
841536000, 341.65
842140800, 340.65
842745600, 341.37
843350400, 341.31
843955200, 340.85
844560000, 341.19
845164800, 341.3
845769600, 341.91
846374400, 341.67
846979200, 342.01
847584000, 342.65
848188800, 343.14
848793600, 343.75
849398400, 343.6
850003200, 343.95
850608000, 344.23
851212800, 344.58
851817600, 344.57
852422400, 344.77
853027200, 345.01
853632000, 345.01
854236800, 345.08
854841600, 345.95
855446400, 345.54
856051200, 345.82
856656000, 346.37
857260800, 346.77
857865600, 347.11
858470400, 347.58
859075200, 347.7
859680000, 348.27
860284800, 348.04
860889600, 348.08
861494400, 348.52
862099200, 348.84
862704000, 348.89
863308800, 349.31
863913600, 349.18
864518400, 348.18
865123200, 349.05
865728000, 348.49
866332800, 348.24
866937600, 347.9
867542400, 347.47
868147200, 346.9
868752000, 346.8
869356800, 346.43
869961600, 345.79
871171200, 344.7
871776000, 344.5
872380800, 344.38
872985600, 343.76
873590400, 344.29
874195200, 343.37
874800000, 342.46
875404800, 342.13
876009600, 342.4
876614400, 342.5
877219200, 343.14
877824000, 343.22
878428800, 343.38
879033600, 343.77
879638400, 344.25
880243200, 344.64
880848000, 345.3
881452800, 345.37
882057600, 345.67
882662400, 345.17
883267200, 346.3
883872000, 346.44
884476800, 346.09
885081600, 346.25
885686400, 346.46
886291200, 346.22
886896000, 346.84
887500800, 347.18
888105600, 347.2
888710400, 347.07
889315200, 346.65
889920000, 347.22
890524800, 349.15
891129600, 348.87
891734400, 349.21
892339200, 349.45
892944000, 349.34
893548800, 350.2
894153600, 349.99
894758400, 350.14
895363200, 350.23
895968000, 350.13
896572800, 350.18
897177600, 349.73
897782400, 349.54
898387200, 349.48
898992000, 348.92
899596800, 348.69
900201600, 347.77
900806400, 347.61
901411200, 347.41
902016000, 346.65
902620800, 346.23
903225600, 345.59
903830400, 345.62
904435200, 345.27
905040000, 345.05
905644800, 345.32
906249600, 344.43
906854400, 344.51
907459200, 343.99
908064000, 344.11
908668800, 343.99
909273600, 344.57
909878400, 345.17
910483200, 345.35
911088000, 345.63
911692800, 345.72
912297600, 346.41
912902400, 346.92
913507200, 346.77
914112000, 346.97
914716800, 347.08
915321600, 347.62
915926400, 348.37
916531200, 348.27
917136000, 347.96
917740800, 348.03
918345600, 347.91
918950400, 348.25
919555200, 348.54
920160000, 349.47
920764800, 348.85
921369600, 349.27
921974400, 349.79
922579200, 350.2
923184000, 350.82
923788800, 350.27
924393600, 351.19
924998400, 351.39
925603200, 351.43
926208000, 352.0
926812800, 351.73
927417600, 351.91
928022400, 351.78
928627200, 351.65
929232000, 351.17
929836800, 351.0
930441600, 350.94
931046400, 349.76
931651200, 349.84
932256000, 348.87
932860800, 349.51
933465600, 349.04
934070400, 348.15
934675200, 348.62
935280000, 348.01
935884800, 346.71
936489600, 347.05
937094400, 346.65
937699200, 346.29
938304000, 345.85
938908800, 345.77
939513600, 346.34
940118400, 346.59
940723200, 346.8
941328000, 346.91
941932800, 347.34
942537600, 347.65
943142400, 348.16
943747200, 348.75
944352000, 348.66
944956800, 348.82
945561600, 349.12
946166400, 349.29
946771200, 349.78
947376000, 350.28
947980800, 350.21
948585600, 350.79
949190400, 351.22
949795200, 351.81
950400000, 351.31
951004800, 351.53
951609600, 352.55
952214400, 352.88
952819200, 351.88
953424000, 351.78
954028800, 352.23
954633600, 353.13
955238400, 353.57
955843200, 353.15
956448000, 354.0
957052800, 354.23
957657600, 353.76
958262400, 354.3
958867200, 354.52
959472000, 354.2
960076800, 354.18
960681600, 354.2
961286400, 353.61
961891200, 353.19
962496000, 353.08
963100800, 352.56
963705600, 352.65
964310400, 351.96
964915200, 351.13
965520000, 350.95
966124800, 350.3
966729600, 350.49
967334400, 349.61
967939200, 349.38
968544000, 348.73
969148800, 348.95
969753600, 348.19
970358400, 348.82
970963200, 348.88
971568000, 348.68
972172800, 349.42
972777600, 349.29
973382400, 349.78
973987200, 349.89
974592000, 350.18
975196800, 350.48
975801600, 350.5
976406400, 351.02
977011200, 351.6
977616000, 351.36
978220800, 352.4
978825600, 352.77
979430400, 352.97
980035200, 352.51
980640000, 353.06
981244800, 352.83
981849600, 352.64
982454400, 353.22
983059200, 353.48
