,year,month,day,RMM1,RMM2,phase,amplitude
3407,1983,9,29,1.6532099999999998,0.205965,5,1.66599
3408,1983,9,30,1.58291,0.05640440099999999,5,1.58392
3409,1983,10,1,1.43993,0.0619631,5,1.44126
3410,1983,10,2,1.6109799999999999,0.231715,5,1.6275600000000001
3411,1983,10,3,1.51547,0.33269099999999996,5,1.55156
3412,1983,10,4,1.3238,0.381658,5,1.37772
3413,1983,10,5,1.1795200000000001,0.618962,5,1.33206
3414,1983,10,6,0.963211,0.932334,5,1.34053
3415,1983,10,7,1.01405,0.795416,5,1.2887899999999999
3416,1983,10,8,0.9978299999999999,0.716003,5,1.22814
3417,1983,10,9,0.835427,0.7191770000000001,5,1.1023399999999999
3418,1983,10,10,0.778932,1.0015,6,1.26876
3419,1983,10,11,0.49708199999999997,1.2101,6,1.3082200000000002
3420,1983,10,12,0.055104502,1.0926799999999999,6,1.09406
3421,1983,10,13,-0.48745,0.46801499999999996,8,0.675754
3422,1983,10,14,-0.9624799999999999,0.08262760200000001,8,0.966016
3423,1983,10,15,-1.04285,-0.06223940099999999,1,1.04471
3424,1983,10,16,-0.8620899999999999,-0.15213,1,0.87541
3425,1983,10,17,-0.55607,-0.56522,2,0.792895
3426,1983,10,18,-0.66576,-0.77451,2,1.02132
3427,1983,10,19,-0.5777399999999999,-0.8728600000000001,2,1.04674
3428,1983,10,20,-0.34447,-0.99139,2,1.0495299999999999
3429,1983,10,21,-0.14057,-1.0388600000000001,2,1.04833
3430,1983,10,22,0.145287,-0.8664799999999999,3,0.878575
3431,1983,10,23,0.630897,-0.35616,4,0.724487
3432,1983,10,24,1.04788,0.065687597,5,1.0499399999999999
3433,1983,10,25,1.07436,0.49685100000000004,5,1.1836799999999998
3434,1983,10,26,1.0314,0.816488,5,1.31546
3435,1983,10,27,0.8970290000000001,1.0727200000000001,6,1.39836
3436,1983,10,28,0.886266,1.0883399999999999,6,1.40355
3437,1983,10,29,0.811016,0.840685,6,1.16812
3438,1983,10,30,0.633031,0.578041,5,0.857239
3439,1983,10,31,0.791429,0.6469090000000001,5,1.0221799999999999
3440,1983,11,1,0.806682,0.623352,5,1.01946
3441,1983,11,2,0.746801,0.844383,6,1.12725
3442,1983,11,3,0.551747,1.06994,6,1.20383
3443,1983,11,4,0.040654801000000004,1.1385399999999999,6,1.13926
3444,1983,11,5,-0.0201017,0.9257059999999999,7,0.925925
3445,1983,11,6,-0.16339,0.731351,7,0.74938
3446,1983,11,7,-0.34746,0.43298000000000003,7,0.555157
3447,1983,11,8,-0.5241899999999999,0.098988399,8,0.533455
3448,1983,11,9,-0.57734,0.129027,8,0.591581
3449,1983,11,10,-0.35125,0.15718800000000002,8,0.384816
3450,1983,11,11,-0.13185,0.13123800000000002,8,0.186029
3451,1983,11,12,0.0167927,0.06676030200000001,6,0.0688399
3452,1983,11,13,0.09378380300000001,0.036552601000000004,5,0.100655
3453,1983,11,14,0.6149399999999999,0.12355,5,0.627229
3454,1983,11,15,0.953825,0.31552800000000003,5,1.00466
3455,1983,11,16,1.20224,0.766904,5,1.42602
3456,1983,11,17,1.1351,1.36253,6,1.7734
3457,1983,11,18,0.872974,1.37551,6,1.62915
3458,1983,11,19,0.621959,1.48415,6,1.6092
3459,1983,11,20,0.387934,1.6504900000000002,6,1.69547
3460,1983,11,21,0.505054,1.9134200000000001,6,1.97895
3461,1983,11,22,0.242067,2.00773,6,2.0222700000000002
3462,1983,11,23,-0.10793,2.07808,7,2.08088
3463,1983,11,24,-0.51293,2.24422,7,2.30209
3464,1983,11,25,-0.51974,1.8655099999999998,7,1.9365599999999998
3465,1983,11,26,-0.8167399999999999,1.72797,7,1.91127
3466,1983,11,27,-0.87774,1.5013100000000001,7,1.7390700000000001
3467,1983,11,28,-0.951,1.54567,7,1.8148
3468,1983,11,29,-1.09223,1.62873,7,1.9610599999999998
3469,1983,11,30,-1.11537,1.3483,7,1.74985
3470,1983,12,1,-0.9908100000000001,1.33049,7,1.6588900000000002
3471,1983,12,2,-1.11693,1.29879,7,1.713
3472,1983,12,3,-1.30218,1.3411799999999998,7,1.86935
3473,1983,12,4,-1.23732,1.4711100000000001,7,1.9222700000000001
3474,1983,12,5,-1.21349,1.45529,7,1.89484
3475,1983,12,6,-1.35915,1.4455200000000001,7,1.9841400000000002
3476,1983,12,7,-1.3784,1.43544,7,1.9900900000000001
3477,1983,12,8,-1.26326,0.965224,8,1.5898
3478,1983,12,9,-1.05244,0.423104,8,1.1343
3479,1983,12,10,-0.7582300000000001,-0.0619657,1,0.760763
3480,1983,12,11,-0.6792100000000001,-0.4389,1,0.808679
3481,1983,12,12,-0.48213999999999996,-0.60855,2,0.776397
3482,1983,12,13,-0.30328,-0.82545,2,0.879402
3483,1983,12,14,-0.18647,-0.69894,2,0.7233850000000001
3484,1983,12,15,-0.28342,-0.8697799999999999,2,0.9147930000000001
3485,1983,12,16,0.19941099999999998,-0.7317,3,0.758383
3486,1983,12,17,-0.0140352,-0.5904,2,0.590565
3487,1983,12,18,-0.35894000000000004,-0.6665800000000001,2,0.757075
3488,1983,12,19,-0.57981,-0.94516,2,1.10883
3489,1983,12,20,-0.9080799999999999,-1.01045,2,1.35853
3490,1983,12,21,-1.10191,-1.00613,1,1.49214
3491,1983,12,22,-0.9910100000000001,-1.24725,2,1.59302
3492,1983,12,23,-0.83886,-1.1438,2,1.41844
3493,1983,12,24,-0.57672,-1.08995,2,1.2331299999999998
3494,1983,12,25,-0.17708,-1.03663,2,1.05164
3495,1983,12,26,0.20699800000000002,-0.88786,3,0.9116700000000001
3496,1983,12,27,0.203653,-0.7448100000000001,3,0.772153
3497,1983,12,28,0.148107,-0.30267,3,0.336966
3498,1983,12,29,0.115263,-0.063474298,4,0.13158499999999998
3499,1983,12,30,-0.0062574102,0.097798198,7,0.09799820199999999
3500,1983,12,31,-0.1191,0.286806,7,0.310553
3501,1984,1,1,-0.5245,0.286513,8,0.597651
3502,1984,1,2,-0.65677,0.22070599999999999,8,0.69286
3503,1984,1,3,-0.85383,0.181453,8,0.8728959999999999
3504,1984,1,4,-1.33574,-0.059591498,1,1.33707
3505,1984,1,5,-1.6183299999999998,-0.5603,1,1.71258
3506,1984,1,6,-1.2696100000000001,-0.79566,1,1.49833
3507,1984,1,7,-0.9821,-1.09384,2,1.47003
3508,1984,1,8,-0.69845,-1.4455799999999999,2,1.6054700000000002
3509,1984,1,9,-0.22941999999999999,-1.59885,2,1.61523
3510,1984,1,10,-0.014629,-1.8214599999999999,2,1.82152
3511,1984,1,11,0.0854045,-1.8230099999999998,3,1.8250099999999998
3512,1984,1,12,0.317552,-1.39002,3,1.42583
3513,1984,1,13,0.49802399999999997,-1.0252299999999999,3,1.1397899999999999
3514,1984,1,14,0.389466,-0.99659,3,1.06998
3515,1984,1,15,0.127276,-0.73647,3,0.747391
3516,1984,1,16,0.049740600999999995,-0.53158,3,0.533903
3517,1984,1,17,-0.0601965,-0.76768,2,0.770033
3518,1984,1,18,-0.13534000000000002,-0.91389,2,0.9238569999999999
3519,1984,1,19,-0.14829,-0.99882,2,1.00977
3520,1984,1,20,0.07737780400000001,-1.15699,3,1.15957
3521,1984,1,21,-0.036752,-0.87234,2,0.8731180000000001
3522,1984,1,22,0.054848,-0.9133700000000001,3,0.9150200000000001
3523,1984,1,23,0.100261,-0.9514299999999999,3,0.9566979999999999
3524,1984,1,24,0.0081805401,-1.1266399999999999,3,1.12667
3525,1984,1,25,-0.15234,-1.14487,2,1.15496
3526,1984,1,26,-0.23669,-1.16687,2,1.1906299999999999
3527,1984,1,27,-0.41896000000000005,-1.2474100000000001,2,1.31589
3528,1984,1,28,-0.36925,-1.36206,2,1.4112200000000001
3529,1984,1,29,-0.22682,-1.43116,2,1.44902
3530,1984,1,30,-0.19347999999999999,-1.4230200000000002,2,1.43611
3531,1984,1,31,-0.086460002,-1.44412,2,1.44671
3532,1984,2,1,-0.16285,-1.69582,2,1.7036200000000001
3533,1984,2,2,-0.18943,-1.6439,2,1.65478
3534,1984,2,3,-0.28913,-1.65769,2,1.68271
3535,1984,2,4,-0.15548,-1.45625,2,1.4645299999999999
3536,1984,2,5,0.05254450099999999,-1.35825,3,1.35927
3537,1984,2,6,0.45774899999999996,-1.25908,3,1.33971
3538,1984,2,7,0.40360999999999997,-1.26853,3,1.3311899999999999
3539,1984,2,8,0.215529,-1.27186,3,1.28999
3540,1984,2,9,0.359572,-1.23215,3,1.28354
3541,1984,2,10,0.33489800000000003,-1.0135299999999998,3,1.06742
3542,1984,2,11,0.08954689699999999,-0.9917799999999999,3,0.995817
3543,1984,2,12,-0.12624000000000002,-1.04505,2,1.05265
3544,1984,2,13,-0.26241,-0.79273,2,0.8350350000000001
3545,1984,2,14,-0.050509501,-0.37206999999999996,2,0.375487
3546,1984,2,15,0.198448,-0.26605,3,0.331907
3547,1984,2,16,0.374744,-0.09489110099999999,4,0.38657199999999997
3548,1984,2,17,0.32815,0.059784599,5,0.333552
3549,1984,2,18,0.09987399699999999,0.267007,6,0.285074
3550,1984,2,19,-0.12804000000000001,0.39526999999999995,7,0.41548999999999997
3551,1984,2,20,-0.0242428,0.542175,7,0.542717
3552,1984,2,21,-0.13491,0.480882,7,0.499449
3553,1984,2,22,-0.29241999999999996,0.547373,7,0.620584
3554,1984,2,23,-0.44827,0.503412,7,0.674071
3555,1984,2,24,-0.84291,0.356639,8,0.9152530000000001
3556,1984,2,25,-1.03423,0.08577220099999999,8,1.03778
3557,1984,2,26,-1.24105,-0.18093,1,1.25417
3558,1984,2,27,-1.35799,-0.18001,1,1.3698700000000001
3559,1984,2,28,-1.10067,-0.16935,1,1.11362
3560,1984,2,29,-0.8851399999999999,-0.30729,1,0.93696
3561,1984,3,1,-1.0125,-0.3465,1,1.07015
3562,1984,3,2,-1.03013,-0.10205,1,1.03518
3563,1984,3,3,-1.13249,0.16528800000000002,8,1.14449
3564,1984,3,4,-1.1093600000000001,0.193642,8,1.1261299999999999
3565,1984,3,5,-0.96834,0.166377,8,0.982526
3566,1984,3,6,-0.88612,0.363501,8,0.957784
3567,1984,3,7,-0.60068,0.605676,7,0.853031
3568,1984,3,8,-0.34881999999999996,0.334283,8,0.483133
3569,1984,3,9,-0.21097,0.241173,7,0.320424
3570,1984,3,10,-0.0692278,0.0828887,7,0.10799600000000001
3571,1984,3,11,-0.1836,0.199047,7,0.27079000000000003
3572,1984,3,12,-0.33432,0.423534,7,0.539585
3573,1984,3,13,-0.45374,0.484649,7,0.6639010000000001
3574,1984,3,14,-0.60905,0.5209,8,0.8014220000000001
3575,1984,3,15,-0.7426699999999999,0.6050180000000001,8,0.9579200000000001
3576,1984,3,16,-0.97226,0.7525029999999999,8,1.22945
3577,1984,3,17,-0.8507899999999999,0.892223,7,1.23285
3578,1984,3,18,-0.71095,0.899968,7,1.14691
3579,1984,3,19,-0.9160200000000001,1.0964200000000002,7,1.4287100000000001
3580,1984,3,20,-1.13709,1.2042,7,1.6562299999999999
3581,1984,3,21,-1.3261399999999999,1.17203,8,1.76983
3582,1984,3,22,-1.40655,0.853216,8,1.6451
3583,1984,3,23,-1.53722,0.466379,8,1.6064100000000001
3584,1984,3,24,-1.2625,0.198553,8,1.2780200000000002
3585,1984,3,25,-1.35781,-0.25847,1,1.38219
3586,1984,3,26,-1.33015,-0.30853,1,1.3654600000000001
3587,1984,3,27,-1.3421,-0.16960999999999998,1,1.35277
3588,1984,3,28,-1.54069,-0.21055,1,1.55501
3589,1984,3,29,-1.6665400000000001,-0.30538000000000004,1,1.69428
3590,1984,3,30,-1.3879299999999999,-0.44736000000000004,1,1.45825
3591,1984,3,31,-1.28109,-0.64373,1,1.43373
3592,1984,4,1,-1.05803,-0.8811200000000001,1,1.37689
3593,1984,4,2,-0.9536,-1.24783,2,1.57049
3594,1984,4,3,-0.71501,-1.47137,2,1.6359
3595,1984,4,4,-0.5517,-1.37634,2,1.4828
3596,1984,4,5,-0.24349,-1.07477,2,1.10201
3597,1984,4,6,0.104348,-0.7554,3,0.762575
3598,1984,4,7,0.181202,-0.79669,3,0.81704
3599,1984,4,8,0.25195,-0.8793,3,0.914682
3600,1984,4,9,0.113375,-0.88036,3,0.887634
3601,1984,4,10,0.36829,-0.77883,3,0.8615149999999999
3602,1984,4,11,0.499854,-0.62876,3,0.803243
3603,1984,4,12,0.702746,-0.6382899999999999,4,0.9493520000000001
3604,1984,4,13,1.00935,-0.53913,4,1.14431
3605,1984,4,14,1.2484899999999999,-0.37017,4,1.3022200000000002
3606,1984,4,15,1.57859,-0.19794,4,1.59095
3607,1984,4,16,1.48448,0.096088298,5,1.48759
3608,1984,4,17,0.951749,0.520742,5,1.0849
3609,1984,4,18,0.819951,0.671131,5,1.05959
3610,1984,4,19,0.512836,0.690314,6,0.8599620000000001
3611,1984,4,20,0.031587299,0.7592220000000001,6,0.759879
3612,1984,4,21,-0.46448999999999996,0.9750719999999999,7,1.08006
3613,1984,4,22,-0.59849,0.9397549999999999,7,1.11415
3614,1984,4,23,-0.64342,0.678909,7,0.935362
3615,1984,4,24,-0.7923,0.412546,8,0.8932680000000001
3616,1984,4,25,-0.82899,0.11383099999999999,8,0.8367680000000001
3617,1984,4,26,-0.71849,-0.031244098999999997,1,0.719168
3618,1984,4,27,-0.5324,-0.00129045,1,0.532405
3619,1984,4,28,-0.30551,-0.078525603,1,0.31543699999999997
3620,1984,4,29,-0.36148,-0.0044137998,1,0.361505
3621,1984,4,30,-0.30953,0.22877600000000003,8,0.3849
3622,1984,5,1,-0.26339,0.43426000000000003,7,0.507896
3623,1984,5,2,-0.30655,0.461688,7,0.554191
3624,1984,5,3,-0.31156,0.600587,7,0.676588
3625,1984,5,4,-0.31414000000000003,0.7510720000000001,7,0.8141229999999999
3626,1984,5,5,-0.09431319699999999,0.773946,7,0.779671
3627,1984,5,6,-0.3869,0.624713,7,0.7348180000000001
3628,1984,5,7,-0.48661000000000004,0.6455390000000001,7,0.8084
3629,1984,5,8,-0.6087199999999999,0.794094,7,1.0005600000000001
3630,1984,5,9,-0.61516,0.765274,7,0.981866
3631,1984,5,10,-0.54147,0.5891310000000001,7,0.800167
3632,1984,5,11,-0.58128,0.552847,8,0.802198
3633,1984,5,12,-0.44358000000000003,0.542415,7,0.700699
3634,1984,5,13,-0.21864,0.63129,7,0.668078
3635,1984,5,14,0.11910599999999999,0.526174,6,0.539486
3636,1984,5,15,0.37246,0.213219,5,0.429172
3637,1984,5,16,0.229927,0.0976891,5,0.249819
3638,1984,5,17,0.155634,0.132724,5,0.204542
3639,1984,5,18,0.253601,0.445125,6,0.5122979999999999
3640,1984,5,19,0.251456,0.715681,6,0.75857
3641,1984,5,20,0.257685,0.754436,6,0.797229
3642,1984,5,21,0.162949,0.681028,6,0.7002510000000001
3643,1984,5,22,0.25338,0.44261999999999996,6,0.5100140000000001
3644,1984,5,23,0.544945,0.296883,5,0.620568
3645,1984,5,24,0.660198,0.032839999,5,0.661014
3646,1984,5,25,0.338377,0.0802797,5,0.347769
3647,1984,5,26,0.527879,-0.00321895,4,0.527888
3648,1984,5,27,0.519896,0.125184,5,0.534755
3649,1984,5,28,0.43474399999999996,0.00340812,5,0.434758
3650,1984,5,29,0.165028,-0.19977999999999999,3,0.259126
3651,1984,5,30,-0.07646030200000001,-0.2639,2,0.274753
3652,1984,5,31,-0.0204034,-0.37215,2,0.372705
3653,1984,6,1,0.152871,-0.14326,4,0.209509
3654,1984,6,2,0.16404200000000002,-0.20255,3,0.26065
3655,1984,6,3,0.156911,-0.12734,4,0.20207999999999998
3656,1984,6,4,0.147605,0.0304264,5,0.15070799999999998
3657,1984,6,5,0.113416,0.284389,6,0.30617
3658,1984,6,6,0.033397201,0.219702,6,0.22222600000000003
3659,1984,6,7,0.043581500999999995,-0.1967,3,0.201466
3660,1984,6,8,-0.036761197999999995,-0.4222,2,0.42380200000000007
3661,1984,6,9,-0.26783,-0.67267,2,0.724033
3662,1984,6,10,-0.10970999999999999,-0.58306,2,0.593294
3663,1984,6,11,-0.11587,-0.35655,2,0.37490100000000004
3664,1984,6,12,0.0041396799,-0.056454301,3,0.056605902
3665,1984,6,13,0.055904798,0.47767,6,0.48093100000000005
3666,1984,6,14,0.140715,0.818286,6,0.8302959999999999
3667,1984,6,15,0.41335600000000006,1.04245,6,1.12141
3668,1984,6,16,0.677663,1.04259,6,1.24347
3669,1984,6,17,0.728071,0.982153,6,1.22258
3670,1984,6,18,0.811297,1.0348600000000001,6,1.31497
3671,1984,6,19,0.860677,1.21466,6,1.48868
3672,1984,6,20,0.855719,1.2474100000000001,6,1.5127
3673,1984,6,21,0.870086,1.11028,6,1.41059
3674,1984,6,22,0.596391,1.4174,6,1.53776
3675,1984,6,23,0.716334,1.59266,6,1.7463400000000002
3676,1984,6,24,0.846931,1.76173,6,1.9547400000000001
3677,1984,6,25,0.892597,1.60941,6,1.84037
3678,1984,6,26,0.58438,1.38849,6,1.50645
3679,1984,6,27,0.34568699999999997,1.39586,6,1.43803
3680,1984,6,28,0.24241300000000002,1.38596,6,1.407
3681,1984,6,29,0.27497699999999997,1.2358,6,1.2660200000000001
3682,1984,6,30,0.026600501000000002,1.1430200000000001,6,1.14333
3683,1984,7,1,-0.22430999999999998,1.10734,7,1.12984
3684,1984,7,2,-0.46463999999999994,1.30188,7,1.38232
3685,1984,7,3,-0.49194,1.11742,7,1.22092
3686,1984,7,4,-0.58073,0.950672,7,1.11401
3687,1984,7,5,-0.73327,0.8147409999999999,7,1.09612
3688,1984,7,6,-1.03864,0.539118,8,1.17022
3689,1984,7,7,-1.0992,0.28974099999999997,8,1.1367399999999999
3690,1984,7,8,-0.9545399999999999,-0.16266,1,0.968303
3691,1984,7,9,-0.69121,-0.26309,1,0.739591
3692,1984,7,10,-0.39742,-0.39307,1,0.558974
3693,1984,7,11,-0.32282,-0.41931999999999997,2,0.529191
3694,1984,7,12,-0.33985,-0.42973999999999996,2,0.547884
3695,1984,7,13,-0.29961,-0.29835,1,0.422821
3696,1984,7,14,-0.017476801,-0.25206999999999996,2,0.252675
3697,1984,7,15,0.171935,-0.34865999999999997,3,0.38874899999999996
3698,1984,7,16,0.40021599999999996,-0.16519,4,0.432968
3699,1984,7,17,0.463495,-0.11170999999999999,4,0.476767
3700,1984,7,18,0.7755569999999999,0.00113967,5,0.775558
3701,1984,7,19,1.26952,0.209581,5,1.2867
3702,1984,7,20,1.47041,0.502919,5,1.5540399999999999
3703,1984,7,21,1.59219,0.67947,5,1.73111
3704,1984,7,22,1.62778,1.0521200000000002,5,1.9382
3705,1984,7,23,1.6765900000000002,1.37961,5,2.17123
3706,1984,7,24,1.31739,1.37315,6,1.9029099999999999
3707,1984,7,25,0.7966409999999999,1.2923,6,1.5181200000000001
3708,1984,7,26,0.18223399999999998,1.45766,6,1.46901
3709,1984,7,27,-0.09173980400000001,1.61568,7,1.61828
3710,1984,7,28,0.0714138,1.4261700000000002,6,1.4279600000000001
3711,1984,7,29,0.15552,0.951422,6,0.9640489999999999
3712,1984,7,30,0.036741499,0.8886129999999999,6,0.8893719999999999
3713,1984,7,31,0.11495899999999999,0.668834,6,0.678642
3714,1984,8,1,0.549717,0.680485,6,0.874785
3715,1984,8,2,0.7193930000000001,0.886391,6,1.1415799999999998
3716,1984,8,3,1.04482,1.44435,6,1.7826400000000002
3717,1984,8,4,1.17826,1.69095,6,2.06097
3718,1984,8,5,1.33938,1.56364,6,2.0588599999999997
3719,1984,8,6,1.41364,1.4598799999999998,6,2.03215
3720,1984,8,7,1.12835,1.4466,6,1.8346099999999999
3721,1984,8,8,1.01431,1.52114,6,1.8283
3722,1984,8,9,1.07175,1.73595,6,2.04015
3723,1984,8,10,1.1685,2.16696,6,2.4619299999999997
3724,1984,8,11,1.09809,2.03727,6,2.3143599999999998
3725,1984,8,12,0.8610690000000001,2.29962,6,2.45554
3726,1984,8,13,0.6237020000000001,2.3460799999999997,6,2.4275700000000002
3727,1984,8,14,0.5724319999999999,2.1875,6,2.26116
3728,1984,8,15,0.658946,1.8706099999999999,6,1.98328
3729,1984,8,16,0.640512,1.6499400000000002,6,1.7699
3730,1984,8,17,0.8684040000000001,1.40562,6,1.6522400000000002
3731,1984,8,18,0.951341,1.05681,6,1.42193
3732,1984,8,19,0.918349,0.677149,5,1.14101
3733,1984,8,20,0.782749,0.6625489999999999,5,1.0255100000000001
3734,1984,8,21,0.785553,0.667656,5,1.03095
3735,1984,8,22,0.682951,1.12503,6,1.3161
3736,1984,8,23,0.563117,1.49206,6,1.59479
3737,1984,8,24,0.480209,1.71025,6,1.7763900000000001
3738,1984,8,25,0.524219,1.6555,6,1.73652
3739,1984,8,26,0.38261799999999996,1.40689,6,1.45799
3740,1984,8,27,0.093766801,1.4502,6,1.45323
3741,1984,8,28,-0.18569000000000002,1.15951,7,1.17428
3742,1984,8,29,-0.19188,0.8465530000000001,7,0.8680260000000001
3743,1984,8,30,-0.22646999999999998,0.295498,7,0.372298
3744,1984,8,31,-0.3007,-0.031827401,1,0.30237800000000004
3745,1984,9,1,-0.26608000000000004,-0.31063,2,0.409011
3746,1984,9,2,-0.30366,-0.38587,2,0.49103
3747,1984,9,3,-0.181,-0.32416999999999996,2,0.371275
3748,1984,9,4,-0.25279,-0.15739,1,0.297779
3749,1984,9,5,-0.42483000000000004,-0.25375,1,0.49484399999999995
3750,1984,9,6,-0.60859,-0.35263,1,0.7033659999999999
3751,1984,9,7,-0.73101,-0.18337,1,0.753659
3752,1984,9,8,-1.05121,0.023821101,8,1.05148
3753,1984,9,9,-1.1578899999999999,0.279896,8,1.1912399999999999
3754,1984,9,10,-1.2141,0.670242,8,1.38681
3755,1984,9,11,-1.3587799999999999,0.821407,8,1.58776
3756,1984,9,12,-1.33774,1.11552,8,1.7418200000000001
3757,1984,9,13,-1.32071,1.0944399999999999,8,1.71525
3758,1984,9,14,-1.27798,1.2966,7,1.82056
3759,1984,9,15,-1.6576,1.7602099999999998,7,2.41784
3760,1984,9,16,-1.72889,1.8005200000000001,7,2.49618
3761,1984,9,17,-1.49044,1.41493,8,2.0551
3762,1984,9,18,-1.21174,0.8806229999999999,8,1.49793
3763,1984,9,19,-1.4133,0.43186199999999997,8,1.47781
3764,1984,9,20,-1.4207100000000001,0.329484,8,1.45842
3765,1984,9,21,-1.14002,0.181423,8,1.15436
3766,1984,9,22,-0.8046,0.14665799999999998,8,0.817858
3767,1984,9,23,-0.41833000000000004,-0.13135,1,0.43846599999999997
3768,1984,9,24,-0.066761099,-0.32652,2,0.333276
3769,1984,9,25,0.0282923,-0.18569000000000002,3,0.187834
3770,1984,9,26,0.247494,-0.15287,4,0.2909
3771,1984,9,27,0.5280600000000001,-0.026624801,4,0.5287310000000001
3772,1984,9,28,0.653275,0.041048098,5,0.654564
3773,1984,9,29,0.8935420000000001,0.194437,5,0.914452
3774,1984,9,30,1.10297,0.334997,5,1.15272
3775,1984,10,1,0.9452790000000001,0.274015,5,0.984194
3776,1984,10,2,0.819064,0.35686100000000004,5,0.8934290000000001
3777,1984,10,3,0.697177,0.166744,5,0.716839
3778,1984,10,4,0.8429399999999999,0.128621,5,0.8526959999999999
3779,1984,10,5,0.680353,0.044678699,5,0.681818
3780,1984,10,6,0.650802,0.096019,5,0.6578470000000001
3781,1984,10,7,0.784813,-0.060782801,4,0.7871630000000001
3782,1984,10,8,0.756025,-0.27549,4,0.804653
3783,1984,10,9,0.772522,-0.0141405,4,0.772651
3784,1984,10,10,1.09384,0.47130600000000006,5,1.19106
3785,1984,10,11,1.1070799999999998,0.80348,5,1.36792
3786,1984,10,12,0.745166,0.717268,5,1.03429
3787,1984,10,13,0.211842,0.902264,6,0.9268
3788,1984,10,14,-0.04624009900000001,1.1295899999999999,7,1.13053
3789,1984,10,15,-0.26611999999999997,1.33935,7,1.36553
3790,1984,10,16,-0.37174,1.29272,7,1.34511
3791,1984,10,17,-0.31989,1.0639100000000001,7,1.11096
3792,1984,10,18,-0.30988000000000004,0.8665959999999999,7,0.920335
3793,1984,10,19,-0.47871,1.10112,7,1.20068
3794,1984,10,20,-0.77358,0.984771,7,1.2522799999999998
3795,1984,10,21,-0.80411,1.0479,7,1.3208600000000001
3796,1984,10,22,-1.05845,1.12972,7,1.54809
3797,1984,10,23,-1.2355200000000002,1.30277,7,1.7954700000000001
3798,1984,10,24,-1.42076,1.22054,8,1.87304
3799,1984,10,25,-1.1092899999999999,1.4293,7,1.8092599999999999
3800,1984,10,26,-1.14176,1.2660799999999999,7,1.70487
3801,1984,10,27,-1.44861,0.774523,8,1.64267
3802,1984,10,28,-1.83368,0.504642,8,1.9018599999999999
3803,1984,10,29,-1.9626099999999997,0.389689,8,2.00093
3804,1984,10,30,-2.1912,0.29237199999999997,8,2.21062
3805,1984,10,31,-2.4765099999999998,0.0375075,8,2.4767900000000003
3806,1984,11,1,-2.71119,-0.31065,1,2.72892
3807,1984,11,2,-2.72328,-0.42313,1,2.75595
3808,1984,11,3,-2.4176,-0.55982,1,2.48157
3809,1984,11,4,-2.2452099999999997,-0.55902,1,2.31375
3810,1984,11,5,-2.24693,-0.64012,1,2.33633
3811,1984,11,6,-2.23457,-0.8265600000000001,1,2.38254
3812,1984,11,7,-2.2913900000000003,-0.97241,1,2.4891900000000002
3813,1984,11,8,-2.23256,-1.23116,1,2.54953
3814,1984,11,9,-2.25465,-1.40514,1,2.65666
3815,1984,11,10,-2.1926099999999997,-1.5827799999999999,1,2.7042
3816,1984,11,11,-2.11773,-1.91878,1,2.8577
3817,1984,11,12,-1.63182,-2.07932,2,2.64318
3818,1984,11,13,-1.08994,-2.17115,2,2.42937
3819,1984,11,14,-0.5908899999999999,-2.00338,2,2.0887
3820,1984,11,15,-0.31295,-1.90304,2,1.9286
3821,1984,11,16,-0.051243499000000005,-1.94095,2,1.94163
3822,1984,11,17,0.127335,-1.74639,3,1.7510299999999999
3823,1984,11,18,0.268505,-1.70167,3,1.72272
3824,1984,11,19,0.23395700000000003,-1.6695099999999998,3,1.68583
3825,1984,11,20,0.335696,-1.5199200000000002,3,1.55655
3826,1984,11,21,0.094140902,-1.3574899999999999,3,1.36075
3827,1984,11,22,0.27265,-1.3786399999999999,3,1.40535
3828,1984,11,23,0.071324296,-1.4143299999999999,3,1.41612
3829,1984,11,24,-0.0899617,-1.2301600000000001,2,1.23345
3830,1984,11,25,-0.43213999999999997,-1.19502,2,1.2707600000000001
3831,1984,11,26,-0.90441,-1.47684,2,1.73177
3832,1984,11,27,-1.00522,-1.83979,2,2.0965
3833,1984,11,28,-0.5310600000000001,-2.17979,2,2.24355
3834,1984,11,29,0.067554899,-2.29413,3,2.29513
3835,1984,11,30,0.348777,-2.18205,3,2.20975
3836,1984,12,1,0.672958,-1.96479,3,2.0768400000000002
3837,1984,12,2,0.8984700000000001,-1.81802,3,2.02792
3838,1984,12,3,1.29488,-1.6390900000000002,3,2.08886
3839,1984,12,4,1.36861,-1.37271,3,1.9384099999999997
3840,1984,12,5,1.2057200000000001,-1.30411,3,1.7760799999999999
3841,1984,12,6,1.2321799999999998,-1.14444,4,1.68167
3842,1984,12,7,1.25843,-0.73355,4,1.45662
3843,1984,12,8,1.55229,-0.34041,4,1.58918
3844,1984,12,9,1.62376,-0.40579,4,1.6737
3845,1984,12,10,1.4213,-0.4407,4,1.48806
3846,1984,12,11,1.18675,-0.45524,4,1.2710700000000001
3847,1984,12,12,1.16495,-0.29667,4,1.20213
3848,1984,12,13,1.02186,-0.345,4,1.07853
3849,1984,12,14,0.8107850000000001,-0.24586,4,0.847242
3850,1984,12,15,0.688204,0.0582669,5,0.690666
3851,1984,12,16,0.509532,0.3418,5,0.6135550000000001
3852,1984,12,17,0.398563,0.309668,5,0.504724
3853,1984,12,18,0.192667,0.469822,6,0.507792
3854,1984,12,19,-0.092099197,0.496418,7,0.504889
