dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-13 16:00:00,94846,20150813,16,11,SCT160 OVC250, ,10.0, , , ,81, ,27.2, ,68, ,20.1, ,61, ,16.1, ,51, ,13, ,230, ,20, ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,16,2015-08-13 16:00:00,2015-08-13
2015-08-14 16:00:00,94846,20150814,16,11,SCT160 BKN250, ,10.0, , , ,87, ,30.6, ,75, ,24.0, ,70, ,21.1, ,57, ,10, ,270, , , ,29.35, , , , , ,30.05, ,AA, , , ,30.07, ,16,2015-08-14 16:00:00,2015-08-14
2015-08-15 16:00:00,94846,20150815,16,11,FEW043 SCT065 BKN110, ,10.0, , , ,76, ,24.4, ,72, ,22.2, ,70, ,21.1, ,82, ,9, ,340, , , ,29.37, , , , , ,M, ,SP, , , ,30.09, ,16,2015-08-15 16:00:00,2015-08-15
2015-08-15 16:00:00,94846,20150815,16,11,SCT055 SCT090 BKN150, ,10.0, , , ,78, ,25.6, ,72, ,22.2, ,69, ,20.6, ,74, ,0, ,000, , , ,29.37, , , , , ,30.07, ,AA, ,  T, ,30.09, ,16,2015-08-15 16:00:00,2015-08-15
2015-08-16 16:00:00,94846,20150816,16,11,FEW250, ,10.0, , , ,86, ,30.0, ,71, ,21.9, ,64, ,17.8, ,48, ,15, ,210, ,22, ,29.31, , , , , ,30.01, ,AA, , , ,30.03, ,16,2015-08-16 16:00:00,2015-08-16
2015-08-17 16:00:00,94846,20150817,16,11,FEW075 SCT140 BKN220, ,10.0, , , ,79, ,26.1, ,72, ,22.0, ,68, ,20.0, ,69, ,6, ,210, , , ,29.24, , , , , ,29.94, ,AA, , , ,29.96, ,16,2015-08-17 16:00:00,2015-08-17
2015-08-18 16:00:00,94846,20150818,16,11,SCT033 BKN220 OVC250, ,10.0, , , ,80, ,26.7, ,73, ,22.5, ,69, ,20.6, ,69, ,15, ,160, , , ,29.0, , , , , ,29.70, ,AA, , , ,29.72, ,16,2015-08-18 16:00:00,2015-08-18
2015-08-19 16:00:00,94846,20150819,16,11,SCT038 BKN150 OVC250, ,10.0, , , ,70, ,21.1, ,63, ,17.0, ,58, ,14.4, ,66, ,15, ,260, ,23, ,28.98, , , , , ,29.69, ,AA, , , ,29.7, ,16,2015-08-19 16:00:00,2015-08-19
2015-08-20 16:00:00,94846,20150820,16,11,SCT060, ,10.0, , , ,73, ,22.8, ,59, ,15.2, ,49, ,9.4, ,43, ,17, ,250, ,25, ,29.2, , , , , ,29.92, ,AA, , , ,29.92, ,16,2015-08-20 16:00:00,2015-08-20
2015-08-21 16:00:00,94846,20150821,16,11,FEW055 SCT090, ,10.0, , , ,81, ,27.2, ,66, ,18.9, ,57, ,13.9, ,44, ,10, ,210, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,16,2015-08-21 16:00:00,2015-08-21
2015-08-22 16:00:00,94846,20150822,16,11,FEW060 BKN250, ,10.0, , , ,79, ,26.1, ,64, ,18.0, ,55, ,12.8, ,44, ,14, ,170, , , ,29.27, , , , , ,29.98, ,AA, , , ,29.99, ,16,2015-08-22 16:00:00,2015-08-22
2015-08-23 16:00:00,94846,20150823,16,11,SCT045, ,10.0, , , ,72, ,22.2, ,61, ,16.0, ,53, ,11.7, ,51, ,15, ,280, ,23, ,29.16, , , , , ,29.87, ,AA, , , ,29.88, ,16,2015-08-23 16:00:00,2015-08-23
2015-08-24 16:00:00,94846,20150824,16,11,OVC070, ,10.0, , , ,70, ,21.1, ,57, ,13.8, ,46, ,7.8, ,42, ,21, ,300, ,28, ,29.2, , , , , ,29.91, ,AA, , , ,29.92, ,16,2015-08-24 16:00:00,2015-08-24
2015-08-25 16:00:00,94846,20150825,16,11,OVC046, ,10.0, , , ,67, ,19.4, ,59, ,15.0, ,53, ,11.7, ,61, ,13, ,070, , , ,29.3, , , , , ,30.01, ,AA, , , ,30.02, ,16,2015-08-25 16:00:00,2015-08-25
2015-08-26 16:00:00,94846,20150826,16,11,OVC032, ,10.0, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, ,63, ,7, ,300, , , ,29.42, , , , , ,30.15, ,AA, , , ,30.15, ,16,2015-08-26 16:00:00,2015-08-26
2015-08-27 16:00:00,94846,20150827,16,11,FEW045 BKN250, ,10.0, , , ,70, ,21.1, ,60, ,15.3, ,52, ,11.1, ,53, ,10, ,090, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, ,16,2015-08-27 16:00:00,2015-08-27
2015-08-28 16:00:00,94846,20150828,16,11,BKN095 BKN120 OVC250, ,10.0, , , ,71, ,21.7, ,65, ,18.2, ,61, ,16.1, ,71, ,6, ,150, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, ,16,2015-08-28 16:00:00,2015-08-28
2015-08-29 16:00:00,94846,20150829,16,11,BKN012 OVC022, ,5.0, ,-RA BR, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, ,93, ,5, ,030, , , ,29.28, , , , , ,29.99, ,AA, ,0.01, ,30.0, ,16,2015-08-29 16:00:00,2015-08-29
2015-08-30 16:00:00,94846,20150830,16,11,FEW032, ,10.0, , , ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, ,74, ,5, ,090, , , ,29.3, , , , , ,30.00, ,AA, , , ,30.02, ,16,2015-08-30 16:00:00,2015-08-30
2015-08-31 16:00:00,94846,20150831,16,11,FEW040, ,10.0, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, ,57, ,8, ,200, , , ,29.29, , , , , ,29.99, ,AA, , , ,30.01, ,16,2015-08-31 16:00:00,2015-08-31
