dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-19 10:00:00,94846,20150819,10,11,FEW020 SCT250, ,10.0, , , ,72, ,22.2, ,62, ,16.6, ,55, ,12.8, ,55, ,16, ,220, ,26, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, ,10,2015-08-19 10:00:00,2015-08-19
2015-08-20 10:00:00,94846,20150820,10,11,BKN033, ,10.0, , , ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, ,59, ,18, ,280, ,28, ,29.14, , , , , ,29.86, ,AA, , , ,29.86, ,10,2015-08-20 10:00:00,2015-08-20
2015-08-21 10:00:00,94846,20150821,10,11,FEW060, ,10.0, , , ,78, ,25.6, ,64, ,17.5, ,54, ,12.2, ,44, ,16, ,180, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, ,10,2015-08-21 10:00:00,2015-08-21
2015-08-22 10:00:00,94846,20150822,10,11,FEW070 SCT250, ,10.0, , , ,79, ,26.1, ,64, ,17.7, ,54, ,12.2, ,42, ,15, ,160, ,23, ,29.39, , , , , ,30.09, ,AA, , , ,30.11, ,10,2015-08-22 10:00:00,2015-08-22
2015-08-23 10:00:00,94846,20150823,10,11,BKN017 BKN035 OVC110, ,10.0, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, ,87, ,11, ,240, ,18, ,29.13, , , , , ,M, ,SP, , , ,29.85, ,10,2015-08-23 10:00:00,2015-08-23
2015-08-23 10:00:00,94846,20150823,10,11,BKN015 BKN022 OVC033, ,10.0, , , ,68, ,20.0, ,63, ,16.9, ,59, ,15.0, ,73, ,16, ,280, ,26, ,29.13, , , , , ,29.84, ,AA, ,  T, ,29.85, ,10,2015-08-23 10:00:00,2015-08-23
2015-08-24 10:00:00,94846,20150824,10,11,SCT050, ,10.0, , , ,71, ,21.7, ,57, ,14.0, ,46, ,7.8, ,41, ,18, ,260, ,29, ,29.2, , , , , ,29.92, ,AA, , , ,29.92, ,10,2015-08-24 10:00:00,2015-08-24
2015-08-25 10:00:00,94846,20150825,10,11,OVC029, ,10.0, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, ,63, ,10, ,310, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,10,2015-08-25 10:00:00,2015-08-25
2015-08-26 10:00:00,94846,20150826,10,11,OVC028, ,10.0, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, ,68, ,8, ,350, , , ,29.45, , , , , ,M, ,SP, , , ,30.18, ,10,2015-08-26 10:00:00,2015-08-26
2015-08-26 10:00:00,94846,20150826,10,11,OVC026, ,10.0, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, ,65, ,7, ,340, , , ,29.45, , , , , ,30.17, ,AA, , , ,30.18, ,10,2015-08-26 10:00:00,2015-08-26
2015-08-27 10:00:00,94846,20150827,10,11,BKN036, ,10.0, , , ,70, ,21.1, ,60, ,15.3, ,52, ,11.1, ,53, ,7, ,130, , , ,29.47, , , , , ,30.18, ,AA, , , ,30.19, ,10,2015-08-27 10:00:00,2015-08-27
2015-08-28 10:00:00,94846,20150828,10,11,FEW160 BKN210 OVC250, ,10.0, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, ,66, ,9, ,230, , , ,29.41, , , , , ,30.14, ,AA, , , ,30.14, ,10,2015-08-28 10:00:00,2015-08-28
2015-08-29 10:00:00,94846,20150829,10,11,FEW012 OVC055, ,7.0, ,-RA, ,67, ,19.4, ,65, ,18.4, ,64, ,17.8, ,90, ,8, ,140, , , ,29.32, , , , , ,30.02, ,AA, ,  T, ,30.04, ,10,2015-08-29 10:00:00,2015-08-29
2015-08-30 10:00:00,94846,20150830,10,11,OVC022, ,7.0, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, ,79, ,3, ,030, , , ,29.36, , , , , ,M, ,SP, , , ,30.08, ,10,2015-08-30 10:00:00,2015-08-30
2015-08-30 10:00:00,94846,20150830,10,11,BKN018 OVC025, ,7.0, , , ,71, ,21.7, ,67, ,19.2, ,64, ,17.8, ,79, ,6, ,050, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, ,10,2015-08-30 10:00:00,2015-08-30
2015-08-31 10:00:00,94846,20150831,10,11,FEW032, ,10.0, , , ,80, ,26.7, ,71, ,21.8, ,67, ,19.4, ,65, ,3, ,VR , , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, ,10,2015-08-31 10:00:00,2015-08-31
