dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-01 15:00:00,94846,20150801,15,11,SCT065 BKN250, ,10.0, , , ,85, ,29.4, ,68, ,20.2, ,59, ,15.0, ,41, ,14, ,250, ,24, ,29.19, , , , , ,29.89, ,AA, , , ,29.91, ,15,2015-08-01 15:00:00,2015-08-01
2015-08-02 15:00:00,94846,20150802,15,11,FEW045 FEW250, ,10.0, , , ,89, ,31.7, ,75, ,23.9, ,69, ,20.6, ,52, ,23, ,240, ,34, ,28.96, , , , , ,29.66, ,AA, , , ,29.68, ,15,2015-08-02 15:00:00,2015-08-02
2015-08-03 15:00:00,94846,20150803,15,11,FEW075, ,10.0, , , ,81, ,27.2, ,62, ,16.6, ,48, ,8.9, ,32, ,13, ,300, ,23, ,29.13, , , , , ,29.84, ,AA, , , ,29.85, ,15,2015-08-03 15:00:00,2015-08-03
2015-08-04 15:00:00,94846,20150804,15,11,FEW060 BKN250, ,10.0, , , ,80, ,26.7, ,64, ,17.6, ,53, ,11.7, ,39, ,10, ,330, , , ,29.24, , , , , ,29.94, ,AA, , , ,29.96, ,15,2015-08-04 15:00:00,2015-08-04
2015-08-05 15:00:00,94846,20150805,15,11,FEW065 SCT200 OVC250, ,10.0, , , ,79, ,26.1, ,64, ,17.7, ,54, ,12.2, ,42, ,10, ,090, , , ,29.3, , , , , ,30.01, ,AA, , , ,30.02, ,15,2015-08-05 15:00:00,2015-08-05
2015-08-06 15:00:00,94846,20150806,15,11,FEW050 SCT250, ,10.0, , , ,80, ,26.7, ,66, ,19.0, ,58, ,14.4, ,47, ,9, ,070, , , ,29.21, , , , , ,29.91, ,AA, , , ,29.93, ,15,2015-08-06 15:00:00,2015-08-06
2015-08-07 15:00:00,94846,20150807,15,11,BKN065 BKN090 BKN200, ,10.0, , , ,80, ,26.7, ,66, ,18.7, ,57, ,13.9, ,45, ,15, ,190, , , ,29.14, , , , , ,29.85, ,AA, , , ,29.86, ,15,2015-08-07 15:00:00,2015-08-07
2015-08-08 15:00:00,94846,20150808,15,11,FEW035 BKN170 OVC250, ,10.0, , , ,77, ,25.0, ,69, ,20.6, ,65, ,18.3, ,67, ,9, ,340, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, ,15,2015-08-08 15:00:00,2015-08-08
2015-08-09 15:00:00,94846,20150809,15,11,FEW029 SCT035 OVC047, ,10.0, ,-RA, ,75, ,23.9, ,70, ,20.9, ,67, ,19.4, ,76, ,13, ,180, , , ,29.22, , , , , ,29.93, ,AA, ,  T, ,29.94, ,15,2015-08-09 15:00:00,2015-08-09
2015-08-10 15:00:00,94846,20150810,15,11,SCT045 SCT080 BKN095, ,8.0, , , ,75, ,23.9, ,70, ,20.9, ,67, ,19.4, ,76, ,9, ,340, , , ,29.12, , , , , ,29.83, ,AA, ,0.01, ,29.84, ,15,2015-08-10 15:00:00,2015-08-10
2015-08-11 15:00:00,94846,20150811,15,11,FEW040 FEW090, ,10.0, , , ,77, ,25.0, ,64, ,17.9, ,56, ,13.3, ,48, ,11, ,060, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, ,15,2015-08-11 15:00:00,2015-08-11
2015-08-12 15:00:00,94846,20150812,15,11,FEW045, ,10.0, , , ,79, ,26.1, ,67, ,19.4, ,60, ,15.6, ,52, ,6, ,070, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,15,2015-08-12 15:00:00,2015-08-12
2015-08-13 15:00:00,94846,20150813,15,11,SCT150 BKN300, ,10.0, , , ,82, ,27.8, ,68, ,19.7, ,59, ,15.0, ,46, ,14, ,240, ,22, ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,15,2015-08-13 15:00:00,2015-08-13
2015-08-14 15:00:00,94846,20150814,15,11,FEW170 BKN250, ,10.0, , , ,87, ,30.6, ,75, ,23.6, ,69, ,20.6, ,55, ,16, ,240, , , ,29.35, , , , , ,30.05, ,AA, , , ,30.07, ,15,2015-08-14 15:00:00,2015-08-14
2015-08-15 15:00:00,94846,20150815,15,11,FEW026 SCT040CB,s,10.0, , , ,77, ,25.0, ,74, ,23.4, ,73, ,22.8, ,88, ,6, ,280, , , ,29.35, , , , , ,30.06, ,AA, ,0.14, ,30.07, ,15,2015-08-15 15:00:00,2015-08-15
2015-08-16 15:00:00,94846,20150816,15,11,FEW050 FEW250, ,10.0, , , ,87, ,30.6, ,72, ,22.0, ,64, ,17.8, ,46, ,13, ,210, ,23, ,29.31, , , , , ,30.01, ,AA, , , ,30.03, ,15,2015-08-16 15:00:00,2015-08-16
2015-08-17 15:00:00,94846,20150817,15,11,FEW050 SCT075 BKN120, ,10.0, , , ,77, ,25.0, ,70, ,21.0, ,66, ,19.0, ,69, ,3, ,060, , , ,29.25, , , , , ,M, ,SP, , , ,29.97, ,15,2015-08-17 15:00:00,2015-08-17
2015-08-17 15:00:00,94846,20150817,15,11,FEW050 SCT075 BKN120, ,10.0, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, ,69, ,3, ,080, , , ,29.25, , , , , ,29.95, ,AA, ,  T, ,29.97, ,15,2015-08-17 15:00:00,2015-08-17
2015-08-18 15:00:00,94846,20150818,15,11,SCT055 BKN250, ,10.0, , , ,81, ,27.2, ,72, ,22.3, ,68, ,20.0, ,65, ,11, ,170, , , ,29.01, , , , , ,29.71, ,AA, , , ,29.73, ,15,2015-08-18 15:00:00,2015-08-18
2015-08-19 15:00:00,94846,20150819,15,11,SCT043 BKN120 BKN220, ,10.0, , , ,72, ,22.2, ,62, ,16.6, ,55, ,12.8, ,55, ,11, ,230, , , ,28.98, , , , , ,29.69, ,AA, , , ,29.7, ,15,2015-08-19 15:00:00,2015-08-19
2015-08-20 15:00:00,94846,20150820,15,11,BKN060, ,10.0, , , ,73, ,22.8, ,59, ,14.9, ,48, ,8.9, ,41, ,21, ,270, ,30, ,29.19, , , , , ,29.90, ,AA, , , ,29.91, ,15,2015-08-20 15:00:00,2015-08-20
2015-08-21 15:00:00,94846,20150821,15,11,FEW060 SCT080 BKN100, ,10.0, , , ,82, ,27.8, ,66, ,19.1, ,57, ,13.9, ,43, ,10, ,210, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,15,2015-08-21 15:00:00,2015-08-21
