dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-10 17:00:00,94846,20150810,17,11,FEW055 FEW120 SCT250, ,10.0, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, ,71, ,10, ,360, , , ,29.14, , , , , ,29.84, ,AA, , , ,29.86, ,17,2015-08-10 17:00:00,2015-08-10
2015-08-11 17:00:00,94846,20150811,17,11,FEW040 FEW090, ,10.0, , , ,75, ,23.9, ,61, ,16.1, ,51, ,10.6, ,43, ,9, ,060, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, ,17,2015-08-11 17:00:00,2015-08-11
2015-08-12 17:00:00,94846,20150812,17,11,FEW046, ,10.0, , , ,77, ,25.0, ,66, ,19.1, ,60, ,15.6, ,56, ,8, ,100, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, ,17,2015-08-12 17:00:00,2015-08-12
2015-08-13 17:00:00,94846,20150813,17,11,FEW120 SCT150 BKN250, ,10.0, , , ,79, ,26.1, ,68, ,20.0, ,62, ,16.7, ,56, ,13, ,250, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,17,2015-08-13 17:00:00,2015-08-13
2015-08-14 17:00:00,94846,20150814,17,11,SCT160 BKN250, ,10.0, , , ,85, ,29.4, ,73, ,23.0, ,68, ,20.0, ,57, ,9, ,260, , , ,29.35, , , , , ,30.05, ,AA, , , ,30.07, ,17,2015-08-14 17:00:00,2015-08-14
2015-08-15 17:00:00,94846,20150815,17,11,FEW050 SCT090 SCT200, ,10.0, , , ,79, ,26.1, ,74, ,23.0, ,71, ,21.7, ,77, ,3, ,210, , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, ,17,2015-08-15 17:00:00,2015-08-15
2015-08-16 17:00:00,94846,20150816,17,11,FEW250, ,10.0, , , ,85, ,29.4, ,71, ,21.7, ,64, ,17.8, ,49, ,14, ,220, , , ,29.31, , , , , ,30.01, ,AA, , , ,30.03, ,17,2015-08-16 17:00:00,2015-08-16
2015-08-17 17:00:00,94846,20150817,17,11,FEW100 SCT140 BKN220, ,10.0, , , ,78, ,25.6, ,71, ,21.8, ,68, ,20.0, ,71, ,6, ,300, , , ,29.24, , , , , ,29.94, ,AA, , , ,29.96, ,17,2015-08-17 17:00:00,2015-08-17
2015-08-18 17:00:00,94846,20150818,17,11,SCT027 SCT140 BKN220, ,10.0, , , ,79, ,26.1, ,73, ,22.7, ,70, ,21.1, ,74, ,11, ,160, ,23, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, ,17,2015-08-18 17:00:00,2015-08-18
2015-08-19 17:00:00,94846,20150819,17,11,FEW040 BKN150 OVC250, ,10.0, , , ,68, ,20.0, ,60, ,15.4, ,54, ,12.2, ,61, ,15, ,250, ,22, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, ,17,2015-08-19 17:00:00,2015-08-19
2015-08-20 17:00:00,94846,20150820,17,11,FEW065, ,10.0, , , ,72, ,22.2, ,59, ,14.7, ,48, ,8.9, ,43, ,16, ,270, ,22, ,29.22, , , , , ,29.93, ,AA, , , ,29.94, ,17,2015-08-20 17:00:00,2015-08-20
2015-08-21 17:00:00,94846,20150821,17,11,FEW055 FEW090, ,10.0, , , ,79, ,26.1, ,67, ,19.1, ,59, ,15.0, ,50, ,13, ,190, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,17,2015-08-21 17:00:00,2015-08-21
2015-08-22 17:00:00,94846,20150822,17,11,FEW050 SCT250, ,10.0, , , ,77, ,25.0, ,64, ,17.6, ,55, ,12.8, ,47, ,11, ,190, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, ,17,2015-08-22 17:00:00,2015-08-22
2015-08-23 17:00:00,94846,20150823,17,11,SCT047, ,10.0, , , ,72, ,22.2, ,61, ,16.3, ,54, ,12.2, ,53, ,13, ,280, ,21, ,29.16, , , , , ,29.87, ,AA, , , ,29.88, ,17,2015-08-23 17:00:00,2015-08-23
2015-08-24 17:00:00,94846,20150824,17,11,OVC070, ,10.0, , , ,67, ,19.4, ,56, ,13.3, ,47, ,8.3, ,49, ,17, ,310, , , ,29.21, , , , , ,29.93, ,AA, , , ,29.93, ,17,2015-08-24 17:00:00,2015-08-24
2015-08-25 17:00:00,94846,20150825,17,11,SCT041 OVC050, ,10.0, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, ,63, ,9, ,050, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,17,2015-08-25 17:00:00,2015-08-25
2015-08-26 17:00:00,94846,20150826,17,11,OVC032, ,10.0, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, ,63, ,3, ,290, , , ,29.42, , , , , ,30.15, ,AA, , , ,30.15, ,17,2015-08-26 17:00:00,2015-08-26
2015-08-27 17:00:00,94846,20150827,17,11,FEW045 BKN250, ,10.0, , , ,69, ,20.6, ,59, ,15.1, ,52, ,11.1, ,55, ,13, ,100, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,17,2015-08-27 17:00:00,2015-08-27
2015-08-28 17:00:00,94846,20150828,17,11,BKN095 BKN120 OVC160, ,10.0, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, ,66, ,6, ,120, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, ,17,2015-08-28 17:00:00,2015-08-28
2015-08-29 17:00:00,94846,20150829,17,11,BKN014 OVC028, ,2.5, ,-RA BR, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, ,90, ,3, ,040, , , ,29.28, , , , , ,M, ,SP, , , ,30.0, ,17,2015-08-29 17:00:00,2015-08-29
2015-08-29 17:00:00,94846,20150829,17,11,BKN016 BKN024 OVC030, ,2.5, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, ,93, ,0, ,000, , , ,29.28, , , , , ,M, ,SP, , , ,30.0, ,17,2015-08-29 17:00:00,2015-08-29
2015-08-29 17:00:00,94846,20150829,17,11,BKN016 OVC024, ,1.75, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, ,93, ,3, ,360, , , ,29.28, , , , , ,29.99, ,AA, ,0.06, ,30.0, ,17,2015-08-29 17:00:00,2015-08-29
2015-08-30 17:00:00,94846,20150830,17,11,FEW032, ,10.0, , , ,72, ,22.2, ,67, ,19.4, ,64, ,17.8, ,76, ,6, ,090, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, ,17,2015-08-30 17:00:00,2015-08-30
2015-08-31 17:00:00,94846,20150831,17,11,FEW040, ,10.0, , , ,82, ,27.8, ,73, ,22.5, ,68, ,20.0, ,63, ,0, ,000, , , ,29.29, , , , , ,29.99, ,AA, , , ,30.01, ,17,2015-08-31 17:00:00,2015-08-31
