dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-12 07:00:00,94846,20150812,7,11,SCT024, ,10.0, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, ,66, ,7, ,070, , , ,29.47, , , , , ,30.18, ,AA, , , ,30.19, ,7,2015-08-12 07:00:00,2015-08-12
2015-08-13 07:00:00,94846,20150813,7,11,FEW180 SCT300, ,10.0, , , ,74, ,23.3, ,65, ,18.5, ,60, ,15.6, ,62, ,10, ,250, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,7,2015-08-13 07:00:00,2015-08-13
2015-08-14 07:00:00,94846,20150814,7,11,FEW100 BKN160 OVC190, ,10.0, , , ,74, ,23.3, ,69, ,20.8, ,67, ,19.4, ,79, ,10, ,260, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.12, ,7,2015-08-14 07:00:00,2015-08-14
2015-08-15 07:00:00,94846,20150815,7,11,SCT047 SCT060, ,10.0, , , ,76, ,24.4, ,69, ,20.5, ,65, ,18.3, ,69, ,6, ,260, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.14, ,7,2015-08-15 07:00:00,2015-08-15
2015-08-16 07:00:00,94846,20150816,7,11,FEW040 FEW250, ,10.0, , , ,79, ,26.1, ,74, ,23.0, ,71, ,21.7, ,77, ,6, ,210, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.12, ,7,2015-08-16 07:00:00,2015-08-16
2015-08-17 07:00:00,94846,20150817,7,11,FEW040 FEW150, ,10.0, , , ,79, ,26.1, ,72, ,22.3, ,69, ,20.6, ,72, ,7, ,240, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,7,2015-08-17 07:00:00,2015-08-17
2015-08-18 07:00:00,94846,20150818,7,11,FEW010 FEW120 SCT250, ,10.0, , , ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, ,81, ,5, ,160, , , ,29.16, , , , , ,29.87, ,AA, , , ,29.88, ,7,2015-08-18 07:00:00,2015-08-18
2015-08-19 07:00:00,94846,20150819,7,11,BKN018 BKN024 OVC030, ,10.0, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, ,87, ,9, ,200, , , ,28.93, , , , , ,29.63, ,AA, , , ,29.65, ,7,2015-08-19 07:00:00,2015-08-19
2015-08-20 07:00:00,94846,20150820,7,11,BKN019, ,10.0, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, ,78, ,14, ,260, ,24, ,29.09, , , , , ,29.80, ,AA, , , ,29.81, ,7,2015-08-20 07:00:00,2015-08-20
2015-08-21 07:00:00,94846,20150821,7,11,FEW040 FEW060, ,10.0, , , ,70, ,21.1, ,60, ,15.6, ,53, ,11.7, ,55, ,8, ,200, , , ,29.37, , , , , ,30.09, ,AA, , , ,30.09, ,7,2015-08-21 07:00:00,2015-08-21
2015-08-22 07:00:00,94846,20150822,7,11,FEW100, ,10.0, , , ,72, ,22.2, ,62, ,16.9, ,56, ,13.3, ,57, ,8, ,180, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,7,2015-08-22 07:00:00,2015-08-22
2015-08-23 07:00:00,94846,20150823,7,11,BKN010 BKN150 OVC250, ,9.0, , , ,71, ,21.7, ,68, ,19.8, ,66, ,18.9, ,84, ,11, ,220, , , ,29.14, , , , , ,29.85, ,AA, , , ,29.86, ,7,2015-08-23 07:00:00,2015-08-23
2015-08-24 07:00:00,94846,20150824,7,11,FEW065, ,10.0, , , ,62, ,16.7, ,55, ,12.7, ,49, ,9.4, ,63, ,13, ,260, , , ,29.24, , , , , ,29.95, ,AA, , , ,29.96, ,7,2015-08-24 07:00:00,2015-08-24
2015-08-25 07:00:00,94846,20150825,7,11,BKN035, ,10.0, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, ,65, ,11, ,310, , , ,29.29, , , , , ,30.01, ,AA, , , ,30.01, ,7,2015-08-25 07:00:00,2015-08-25
2015-08-26 07:00:00,94846,20150826,7,11,OVC030, ,10.0, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, ,78, ,7, ,350, , , ,29.42, , , , , ,M, ,SP, , , ,30.15, ,7,2015-08-26 07:00:00,2015-08-26
2015-08-26 07:00:00,94846,20150826,7,11,OVC031, ,10.0, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, ,75, ,7, ,350, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, ,7,2015-08-26 07:00:00,2015-08-26
2015-08-27 07:00:00,94846,20150827,7,11,FEW035, ,10.0, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,0, ,000, , , ,29.48, , , , , ,30.20, ,AA, , , ,30.21, ,7,2015-08-27 07:00:00,2015-08-27
2015-08-28 07:00:00,94846,20150828,7,11,BKN190, ,10.0, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, ,73, ,5, ,170, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, ,7,2015-08-28 07:00:00,2015-08-28
2015-08-29 07:00:00,94846,20150829,7,11,BKN048 OVC075, ,5.0, ,RA BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, ,97, ,9, ,040, , , ,29.33, , , , , ,30.04, ,AA, ,0.03, ,30.05, ,7,2015-08-29 07:00:00,2015-08-29
2015-08-30 07:00:00,94846,20150830,7,11,BKN008 OVC013, ,5.0, ,BR, ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, ,90, ,0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, ,7,2015-08-30 07:00:00,2015-08-30
2015-08-30 07:00:00,94846,20150830,7,11,BKN009 OVC025, ,5.0, ,BR, ,67, ,19.4, ,65, ,18.0, ,63, ,17.2, ,87, ,0, ,000, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, ,7,2015-08-30 07:00:00,2015-08-30
2015-08-31 07:00:00,94846,20150831,7,11,CLR, ,3.0, ,BR, ,64, ,17.8, ,64, ,17.7, ,64, ,17.8, ,100, ,0, ,000, , , ,29.36, , , , , ,M, ,SP, , , ,30.08, ,7,2015-08-31 07:00:00,2015-08-31
2015-08-31 07:00:00,94846,20150831,7,11,FEW032, ,3.0, ,BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, ,93, ,3, ,310, , , ,29.35, , , , , ,30.07, ,AA, , , ,30.07, ,7,2015-08-31 07:00:00,2015-08-31
