dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-19 13:00:00,94846,20150819,13,11,FEW045 SCT250, ,10.0, , , ,75, ,23.9, ,64, ,17.5, ,56, ,13.3, ,52, ,16, ,240, ,25, ,28.98, , , , , ,29.69, ,AA, , , ,29.7, ,13,2015-08-19 13:00:00,2015-08-19
2015-08-20 13:00:00,94846,20150820,13,11,BKN055, ,10.0, , , ,72, ,22.2, ,59, ,15.0, ,49, ,9.4, ,44, ,20, ,280, ,32, ,29.16, , , , , ,29.87, ,AA, , , ,29.88, ,13,2015-08-20 13:00:00,2015-08-20
2015-08-21 13:00:00,94846,20150821,13,11,SCT060 SCT090, ,10.0, , , ,81, ,27.2, ,66, ,18.9, ,57, ,13.9, ,44, ,10, ,220, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, ,13,2015-08-21 13:00:00,2015-08-21
2015-08-22 13:00:00,94846,20150822,13,11,FEW060 BKN250, ,10.0, , , ,79, ,26.1, ,64, ,17.7, ,54, ,12.2, ,42, ,17, ,160, ,24, ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,13,2015-08-22 13:00:00,2015-08-22
2015-08-23 13:00:00,94846,20150823,13,11,FEW050 FEW250, ,10.0, , , ,76, ,24.4, ,62, ,16.8, ,53, ,11.7, ,45, ,20, ,280, ,29, ,29.13, , , , , ,29.84, ,AA, , , ,29.85, ,13,2015-08-23 13:00:00,2015-08-23
2015-08-24 13:00:00,94846,20150824,13,11,BKN060, ,10.0, , , ,74, ,23.3, ,59, ,14.9, ,47, ,8.3, ,38, ,23, ,260, ,30, ,29.18, , , , , ,29.89, ,AA, , , ,29.9, ,13,2015-08-24 13:00:00,2015-08-24
2015-08-25 13:00:00,94846,20150825,13,11,BKN036, ,10.0, , , ,71, ,21.7, ,60, ,15.5, ,52, ,11.1, ,51, ,8, ,310, ,17, ,29.29, , , , , ,30.01, ,AA, , , ,30.01, ,13,2015-08-25 13:00:00,2015-08-25
2015-08-26 13:00:00,94846,20150826,13,11,OVC031, ,10.0, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, ,63, ,9, ,340, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, ,13,2015-08-26 13:00:00,2015-08-26
2015-08-27 13:00:00,94846,20150827,13,11,SCT042, ,10.0, , , ,74, ,23.3, ,61, ,16.2, ,52, ,11.1, ,46, ,6, ,110, , , ,29.41, , , , , ,30.14, ,AA, , , ,30.14, ,13,2015-08-27 13:00:00,2015-08-27
2015-08-28 13:00:00,94846,20150828,13,11,FEW100 SCT140 OVC250, ,10.0, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, ,64, ,5, ,210, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, ,13,2015-08-28 13:00:00,2015-08-28
2015-08-29 13:00:00,94846,20150829,13,11,BKN012 OVC045, ,9.0, , , ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, ,90, ,5, ,270, , , ,29.28, , , , , ,M, ,SP, , , ,30.0, ,13,2015-08-29 13:00:00,2015-08-29
2015-08-29 13:00:00,94846,20150829,13,11,SCT012 BKN025 OVC045, ,9.0, , , ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, ,87, ,5, ,280, , , ,29.28, , , , , ,M, ,SP, , , ,30.0, ,13,2015-08-29 13:00:00,2015-08-29
2015-08-29 13:00:00,94846,20150829,13,11,SCT012 BKN025 OVC045, ,9.0, , , ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, ,90, ,5, ,290, , , ,29.28, , , , , ,29.99, ,AA, , , ,30.0, ,13,2015-08-29 13:00:00,2015-08-29
2015-08-30 13:00:00,94846,20150830,13,11,BKN029, ,10.0, , , ,74, ,23.3, ,66, ,19.1, ,62, ,16.7, ,66, ,7, ,290, , , ,29.34, , , , , ,M, ,SP, , , ,30.06, ,13,2015-08-30 13:00:00,2015-08-30
2015-08-30 13:00:00,94846,20150830,13,11,BKN030, ,10.0, , , ,74, ,23.3, ,66, ,19.1, ,62, ,16.7, ,66, ,5, ,240, , , ,29.33, , , , , ,M, ,SP, , , ,30.05, ,13,2015-08-30 13:00:00,2015-08-30
2015-08-30 13:00:00,94846,20150830,13,11,BKN030, ,10.0, , , ,74, ,23.3, ,66, ,18.8, ,61, ,16.1, ,64, ,0, ,000, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,13,2015-08-30 13:00:00,2015-08-30
2015-08-31 13:00:00,94846,20150831,13,11,SCT040, ,10.0, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, ,57, ,5, ,VR , , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,13,2015-08-31 13:00:00,2015-08-31
