dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-11 02:00:00,94846,20150811,2,11,CLR, ,10.0, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, ,84, ,9, ,350, , , ,29.23, , , , , ,29.94, ,AA, , , ,29.95, ,2,2015-08-11 02:00:00,2015-08-11
2015-08-12 02:00:00,94846,20150812,2,11,CLR, ,10.0, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, ,78, ,0, ,000, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, ,2,2015-08-12 02:00:00,2015-08-12
2015-08-13 02:00:00,94846,20150813,2,11,SCT250, ,10.0, , , ,67, ,19.4, ,63, ,17.4, ,61, ,16.1, ,81, ,5, ,230, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, ,2,2015-08-13 02:00:00,2015-08-13
2015-08-14 02:00:00,94846,20150814,2,11,FEW039 OVC050, ,10.0, , , ,75, ,23.9, ,68, ,19.9, ,64, ,17.8, ,69, ,10, ,250, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, ,2,2015-08-14 02:00:00,2015-08-14
2015-08-15 02:00:00,94846,20150815,2,11,FEW050 FEW060 FEW070, ,10.0, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, ,84, ,5, ,110, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.1, ,2,2015-08-15 02:00:00,2015-08-15
2015-08-16 02:00:00,94846,20150816,2,11,CLR, ,8.0, , , ,72, ,22.2, ,71, ,21.4, ,70, ,21.1, ,93, ,6, ,220, , , ,29.35, , , , , ,30.05, ,AA, , , ,30.07, ,2,2015-08-16 02:00:00,2015-08-16
2015-08-17 02:00:00,94846,20150817,2,11,CLR, ,10.0, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, ,87, ,3, ,200, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,2,2015-08-17 02:00:00,2015-08-17
2015-08-18 02:00:00,94846,20150818,2,11,FEW030 BKN090 OVC110, ,9.0, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, ,93, ,6, ,190, , , ,29.19, , , , , ,29.89, ,AA, ,0.01, ,29.91, ,2,2015-08-18 02:00:00,2015-08-18
2015-08-19 02:00:00,94846,20150819,2,11,FEW049 SCT075 OVC250, ,10.0, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, ,90, ,10, ,200, , , ,28.95, , , , , ,29.64, ,AA, , , ,29.66, ,2,2015-08-19 02:00:00,2015-08-19
2015-08-20 02:00:00,94846,20150820,2,11,BKN019, ,10.0, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, ,81, ,11, ,240, , , ,29.0, , , , , ,M, ,SP, , , ,29.72, ,2,2015-08-20 02:00:00,2015-08-20
2015-08-20 02:00:00,94846,20150820,2,11,BKN019 BKN031, ,10.0, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, ,81, ,18, ,250, ,26, ,29.0, , , , , ,29.71, ,AA, , , ,29.72, ,2,2015-08-20 02:00:00,2015-08-20
2015-08-21 02:00:00,94846,20150821,2,11,FEW070, ,10.0, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,3, ,160, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,2,2015-08-21 02:00:00,2015-08-21
2015-08-22 02:00:00,94846,20150822,2,11,CLR, ,10.0, , , ,62, ,16.7, ,59, ,15.0, ,57, ,13.9, ,84, ,6, ,190, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, ,2,2015-08-22 02:00:00,2015-08-22
2015-08-23 02:00:00,94846,20150823,2,11,FEW035 FEW120 BKN250, ,10.0, , , ,69, ,20.6, ,64, ,17.5, ,60, ,15.6, ,73, ,10, ,180, , , ,29.17, , , , , ,29.88, ,AA, , , ,29.89, ,2,2015-08-23 02:00:00,2015-08-23
2015-08-24 02:00:00,94846,20150824,2,11,CLR, ,10.0, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, ,78, ,11, ,260, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, ,2,2015-08-24 02:00:00,2015-08-24
2015-08-25 02:00:00,94846,20150825,2,11,OVC040, ,10.0, , , ,61, ,16.1, ,53, ,11.7, ,46, ,7.8, ,58, ,7, ,300, , , ,29.24, , , , , ,29.96, ,AA, , , ,29.96, ,2,2015-08-25 02:00:00,2015-08-25
2015-08-26 02:00:00,94846,20150826,2,11,BKN030, ,10.0, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,3, ,310, , , ,29.37, , , , , ,M, ,SP, , , ,30.09, ,2,2015-08-26 02:00:00,2015-08-26
2015-08-26 02:00:00,94846,20150826,2,11,BKN030, ,10.0, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,6, ,310, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, ,2,2015-08-26 02:00:00,2015-08-26
2015-08-27 02:00:00,94846,20150827,2,11,CLR, ,9.0, , , ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,0, ,000, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, ,2,2015-08-27 02:00:00,2015-08-27
2015-08-28 02:00:00,94846,20150828,2,11,SCT250, ,9.0, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, ,87, ,3, ,160, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,2,2015-08-28 02:00:00,2015-08-28
2015-08-29 02:00:00,94846,20150829,2,11,BKN100 OVC110, ,10.0, ,-RA, ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, ,87, ,8, ,170, , , ,29.31, , , , , ,30.02, ,AA, ,0.01, ,30.03, ,2,2015-08-29 02:00:00,2015-08-29
2015-08-30 02:00:00,94846,20150830,2,11,OVC008, ,6.0, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, ,93, ,5, ,360, , , ,29.3, , , , , ,30.01, ,AA, , , ,30.02, ,2,2015-08-30 02:00:00,2015-08-30
2015-08-31 02:00:00,94846,20150831,2,11,FEW010, ,1.5, ,BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, ,97, ,0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, ,2,2015-08-31 02:00:00,2015-08-31
2015-08-31 02:00:00,94846,20150831,2,11,FEW010, ,1.5, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, ,0, ,000, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,2,2015-08-31 02:00:00,2015-08-31
