dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-11 20:00:00,94846,20150811,20,11,FEW060, ,10.0, , , ,70, ,21.1, ,60, ,15.3, ,52, ,11.1, ,53, ,0, ,000, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.1, ,20,2015-08-11 20:00:00,2015-08-11
2015-08-12 20:00:00,94846,20150812,20,11,CLR, ,10.0, , , ,68, ,20.0, ,63, ,17.3, ,60, ,15.6, ,76, ,6, ,180, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, ,20,2015-08-12 20:00:00,2015-08-12
2015-08-13 20:00:00,94846,20150813,20,11,FEW160 BKN250, ,10.0, , , ,76, ,24.4, ,68, ,20.1, ,64, ,17.8, ,67, ,7, ,220, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, ,20,2015-08-13 20:00:00,2015-08-13
2015-08-14 20:00:00,94846,20150814,20,11,FEW060CB BKN150 OVC250, ,10.0, ,TS, ,83, ,28.3, ,74, ,23.3, ,70, ,21.1, ,65, ,14, ,280, , , ,29.36, , , , , ,M, ,SP, , , ,30.08, ,20,2015-08-14 20:00:00,2015-08-14
2015-08-14 20:00:00,94846,20150814,20,11,SCT045CB SCT065 OVC150, ,8.0, ,-TSRA, ,81, ,27.2, ,68, ,19.8, ,60, ,15.6, ,49, ,25, ,360, ,40, ,29.39, , , , , ,M, ,SP, , , ,30.11, ,20,2015-08-14 20:00:00,2015-08-14
2015-08-14 20:00:00,94846,20150814,20,11,SCT045CB SCT065, ,4.0, , , ,73, ,22.8, ,66, ,18.9, ,62, ,16.7, ,69, ,18, ,320, ,33, ,29.39, , , , , ,M, ,SP, , , ,30.12, ,20,2015-08-14 20:00:00,2015-08-14
2015-08-14 20:00:00,94846,20150814,20,11,SCT045CB SCT065, ,6.0, , , ,71, ,21.7, ,66, ,18.8, ,63, ,17.2, ,76, ,23, ,330, ,32, ,29.41, , , , , ,M, ,SP, , , ,30.13, ,20,2015-08-14 20:00:00,2015-08-14
2015-08-14 20:00:00,94846,20150814,20,11,SCT060CB BKN100 OVC120, ,6.0, ,TSRA, ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, ,84, ,9, ,350, , , ,29.41, , , , , ,30.13, ,AA, ,0.10,s,30.14, ,20,2015-08-14 20:00:00,2015-08-14
2015-08-15 20:00:00,94846,20150815,20,11,CLR, ,10.0, , , ,75, ,23.9, ,72, ,22.0, ,70, ,21.1, ,85, ,7, ,190, , , ,29.37, , , , , ,30.07, ,AA, , , ,30.09, ,20,2015-08-15 20:00:00,2015-08-15
2015-08-16 20:00:00,94846,20150816,20,11,CLR, ,10.0, , , ,79, ,26.1, ,71, ,21.7, ,67, ,19.4, ,67, ,7, ,210, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,20,2015-08-16 20:00:00,2015-08-16
2015-08-17 20:00:00,94846,20150817,20,11,FEW021 BKN039CB OVC110, ,8.0, ,-TSRA, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, ,90, ,11, ,150, , , ,29.27, , , , , ,29.97, ,AA, ,0.02, ,29.99, ,20,2015-08-17 20:00:00,2015-08-17
2015-08-18 20:00:00,94846,20150818,20,11,FEW060 SCT110 OVC130, ,10.0, ,-RA, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, ,90, ,10, ,190, , , ,28.99, , , , , ,M, ,SP, , , ,29.71, ,20,2015-08-18 20:00:00,2015-08-18
2015-08-18 20:00:00,94846,20150818,20,11,SCT050 BKN070 BKN085, ,10.0, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, ,93, ,8, ,180, , , ,29.0, , , , , ,29.70, ,AA, ,0.01, ,29.72, ,20,2015-08-18 20:00:00,2015-08-18
2015-08-19 20:00:00,94846,20150819,20,11,FEW035 BKN130 BKN170, ,10.0, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,11, ,240, ,25, ,29.03, , , , , ,29.74, ,AA, , , ,29.75, ,20,2015-08-19 20:00:00,2015-08-19
2015-08-20 20:00:00,94846,20150820,20,11,CLR, ,10.0, , , ,64, ,17.8, ,56, ,13.4, ,50, ,10.0, ,61, ,5, ,250, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, ,20,2015-08-20 20:00:00,2015-08-20
2015-08-21 20:00:00,94846,20150821,20,11,CLR, ,10.0, , , ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, ,68, ,7, ,180, , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, ,20,2015-08-21 20:00:00,2015-08-21
2015-08-22 20:00:00,94846,20150822,20,11,FEW120 FEW250, ,10.0, , , ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, ,64, ,7, ,190, , , ,29.3, , , , , ,30.01, ,AA, , , ,30.02, ,20,2015-08-22 20:00:00,2015-08-22
2015-08-23 20:00:00,94846,20150823,20,11,FEW055, ,10.0, , , ,65, ,18.3, ,57, ,13.9, ,51, ,10.6, ,61, ,6, ,250, , , ,29.21, , , , , ,29.93, ,AA, , , ,29.93, ,20,2015-08-23 20:00:00,2015-08-23
2015-08-24 20:00:00,94846,20150824,20,11,OVC055, ,10.0, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, ,54, ,9, ,300, , , ,29.27, , , , , ,29.98, ,AA, , , ,29.99, ,20,2015-08-24 20:00:00,2015-08-24
2015-08-25 20:00:00,94846,20150825,20,11,OVC050, ,10.0, , , ,63, ,17.2, ,57, ,14.0, ,53, ,11.7, ,70, ,5, ,VR , , , ,29.35, , , , , ,30.07, ,AA, , , ,30.07, ,20,2015-08-25 20:00:00,2015-08-25
2015-08-26 20:00:00,94846,20150826,20,11,BKN033, ,10.0, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,6, ,090, , , ,29.44, , , , , ,30.17, ,AA, , , ,30.17, ,20,2015-08-26 20:00:00,2015-08-26
2015-08-27 20:00:00,94846,20150827,20,11,SCT250, ,10.0, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, ,73, ,3, ,070, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, ,20,2015-08-27 20:00:00,2015-08-27
2015-08-28 20:00:00,94846,20150828,20,11,FEW047 BKN100 OVC160, ,10.0, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, ,79, ,9, ,090, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, ,20,2015-08-28 20:00:00,2015-08-28
2015-08-29 20:00:00,94846,20150829,20,11,OVC014, ,3.0, ,BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, ,93, ,3, ,360, , , ,29.31, , , , , ,30.02, ,AA, ,  T, ,30.03, ,20,2015-08-29 20:00:00,2015-08-29
2015-08-30 20:00:00,94846,20150830,20,11,CLR, ,6.0, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, ,93, ,7, ,150, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,20,2015-08-30 20:00:00,2015-08-30
2015-08-31 20:00:00,94846,20150831,20,11,CLR, ,10.0, , , ,73, ,22.8, ,69, ,20.6, ,67, ,19.4, ,82, ,6, ,130, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, ,20,2015-08-31 20:00:00,2015-08-31
