dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-25 12:00:00,94846,20150825,12,11,SCT034, ,10.0, , , ,68, ,20.0, ,58, ,14.6, ,51, ,10.6, ,55, ,9, ,310, , , ,29.3, , , , , ,30.01, ,AA, , , ,30.02, ,12,2015-08-25 12:00:00,2015-08-25
2015-08-26 12:00:00,94846,20150826,12,11,OVC031, ,10.0, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, ,61, ,9, ,020, , , ,29.44, , , , , ,M, ,SP, , , ,30.17, ,12,2015-08-26 12:00:00,2015-08-26
2015-08-26 12:00:00,94846,20150826,12,11,OVC031, ,10.0, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, ,61, ,8, ,340, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, ,12,2015-08-26 12:00:00,2015-08-26
2015-08-27 12:00:00,94846,20150827,12,11,SCT043, ,10.0, , , ,73, ,22.8, ,61, ,16.0, ,52, ,11.1, ,48, ,6, ,070, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, ,12,2015-08-27 12:00:00,2015-08-27
2015-08-28 12:00:00,94846,20150828,12,11,FEW100 BKN140 OVC250, ,10.0, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, ,66, ,6, ,210, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,12,2015-08-28 12:00:00,2015-08-28
2015-08-29 12:00:00,94846,20150829,12,11,FEW009 BKN038CB,s,6.0, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, ,93, ,5, ,280, , , ,29.3, , , , , ,M, ,SP, , , ,30.02, ,12,2015-08-29 12:00:00,2015-08-29
2015-08-29 12:00:00,94846,20150829,12,11,SCT011 BKN028CB OVC050, ,5.0, ,BR, ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, ,87, ,7, ,200, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, ,12,2015-08-29 12:00:00,2015-08-29
2015-08-29 12:00:00,94846,20150829,12,11,FEW011 BKN028CB OVC055, ,5.0, ,BR, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, ,90, ,6, ,210, , , ,29.29, , , , , ,30.00, ,AA, ,  T, ,30.01, ,12,2015-08-29 12:00:00,2015-08-29
2015-08-30 12:00:00,94846,20150830,12,11,BKN024, ,10.0, , , ,73, ,22.8, ,67, ,19.2, ,63, ,17.2, ,71, ,5, ,340, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, ,12,2015-08-30 12:00:00,2015-08-30
2015-08-31 12:00:00,94846,20150831,12,11,SCT032, ,10.0, , , ,83, ,28.3, ,72, ,22.3, ,67, ,19.4, ,59, ,7, ,200, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,12,2015-08-31 12:00:00,2015-08-31
